Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,,Section
SID20158762,Sem_4,83,68,88,68,80,48,86,74.42857143,521,IDEPT2357,Aerospace Engineering,,A
SID20186543,Sem_4,81,98,62,83,57,84,56,74.42857143,521,IDEPT5528,Aerospace Engineering,,A
SID20151945,Sem_3,84,71,64,82,67,,78,74.33333333,446,IDEPT4938,Aerospace Engineering,,A
SID20151945,Sem_3,84,71,64,82,67,,78,74.33333333,446,IDEPT4938,Aerospace Engineering,,A
SID20175212,Sem_3,,86,64,89,89,42,76,74.33333333,446,IDEPT2054,Aerospace Engineering,,A
SID20137042,Sem_4,78,81,63,92,69,68,69,74.28571429,520,IDEPT2357,Aerospace Engineering,,A
SID20159087,Sem_4,60,61,61,73,94,72,99,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20148761,Sem_4,49,76,76,74,99,78,68,74.28571429,520,IDEPT1423,Aerospace Engineering,,A
SID20137174,Sem_3,66,75,74,85,91,80,49,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20184351,Sem_4,44,44,100,98,70,76,88,74.28571429,520,IDEPT2357,Aerospace Engineering,,A
SID20142323,Sem_3,54,56,90,77,78,97,68,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20161237,Sem_3,50,98,76,85,61,95,55,74.28571429,520,IDEPT4670,Aerospace Engineering,,A
SID20181383,Sem_3,82,60,68,89,87,59,75,74.28571429,520,IDEPT4670,Aerospace Engineering,,A
SID20139613,Sem_3,78,86,85,57,50,88,76,74.28571429,520,IDEPT4938,Aerospace Engineering,,A
SID20147670,Sem_4,89,96,45,42,100,96,52,74.28571429,520,IDEPT3115,Aerospace Engineering,,A
SID20176489,Sem_3,75,66,93,87,77,57,65,74.28571429,520,IDEPT4132,Aerospace Engineering,,A
SID20169346,Sem_3,87,70,79,66,68,,75,74.16666667,445,IDEPT4670,Aerospace Engineering,,A
SID20157566,Sem_4,42,82,97,100,,73,51,74.16666667,445,IDEPT4670,Aerospace Engineering,,A
SID20134899,Sem_3,64,85,91,86,40,79,74,74.14285714,519,IDEPT4670,Aerospace Engineering,,A
SID20157678,Sem_4,77,74,59,100,91,51,67,74.14285714,519,IDEPT4132,Aerospace Engineering,,A
SID20168971,Sem_4,78,63,84,83,69,83,59,74.14285714,519,IDEPT5528,Aerospace Engineering,,A
SID20179304,Sem_4,76,62,100,84,63,78,56,74.14285714,519,IDEPT2054,Aerospace Engineering,,A
SID20135687,Sem_4,85,75,93,42,53,88,83,74.14285714,519,IDEPT5528,Aerospace Engineering,,A
SID20183436,Sem_3,65,70,82,96,55,98,53,74.14285714,519,IDEPT1537,Aerospace Engineering,,A
SID20148684,Sem_3,97,70,95,76,55,47,79,74.14285714,519,IDEPT1537,Aerospace Engineering,,A
SID20158806,Sem_3,72,53,70,98,79,64,83,74.14285714,519,IDEPT1537,Aerospace Engineering,,A
SID20159742,Sem_4,91,90,41,72,87,55,83,74.14285714,519,IDEPT1537,Aerospace Engineering,,A
SID20185219,Sem_4,62,67,89,58,51,94,98,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20181215,Sem_4,48,99,70,43,82,92,84,74,518,IDEPT5528,Aerospace Engineering,,A
SID20159019,Sem_3,54,92,77,,77,63,81,74,444,IDEPT4132,Aerospace Engineering,,A
SID20162519,Sem_4,89,98,50,46,57,88,90,74,518,IDEPT1423,Aerospace Engineering,,A
SID20176456,Sem_3,86,44,95,85,57,69,82,74,518,IDEPT5528,Aerospace Engineering,,A
SID20177337,Sem_3,55,97,80,85,82,65,54,74,518,IDEPT1537,Aerospace Engineering,,A
SID20139698,Sem_3,94,57,98,86,63,76,44,74,518,IDEPT1537,Aerospace Engineering,,A
SID20153340,Sem_4,87,,55,60,74,88,80,74,444,IDEPT4938,Aerospace Engineering,,A
SID20179743,Sem_3,89,59,90,57,75,69,79,74,518,IDEPT4132,Aerospace Engineering,,A
SID20157694,Sem_3,75,48,94,53,73,88,87,74,518,IDEPT4938,Aerospace Engineering,,A
SID20176283,Sem_4,56,66,86,63,77,91,79,74,518,IDEPT3115,Aerospace Engineering,,A
SID20176283,Sem_4,56,66,86,63,77,91,79,74,518,IDEPT3115,Aerospace Engineering,,A
SID20176283,Sem_4,56,66,86,63,77,91,79,74,518,IDEPT3115,Aerospace Engineering,,A
SID20149241,Sem_4,57,69,65,96,82,92,57,74,518,IDEPT4938,Aerospace Engineering,,A
SID20141728,Sem_4,96,63,87,82,64,86,40,74,518,IDEPT4670,Aerospace Engineering,,A
SID20161509,Sem_3,89,48,69,69,83,92,68,74,518,IDEPT4938,Aerospace Engineering,,A
SID20142550,Sem_4,99,72,68,54,45,81,99,74,518,IDEPT4132,Aerospace Engineering,,A
SID20179639,Sem_3,80,94,45,59,99,43,98,74,518,IDEPT1423,Aerospace Engineering,,A
SID20166640,Sem_3,58,63,89,78,69,86,75,74,518,IDEPT4132,Aerospace Engineering,,A
SID20153407,Sem_3,82,62,93,,43,86,78,74,444,IDEPT2357,Aerospace Engineering,,A
SID20139613,Sem_4,86,81,93,72,53,88,45,74,518,IDEPT4938,Aerospace Engineering,,A
SID20162792,Sem_4,99,59,75,62,71,99,52,73.85714286,517,IDEPT4938,Aerospace Engineering,,A
SID20152464,Sem_4,64,100,69,83,95,42,64,73.85714286,517,IDEPT5528,Aerospace Engineering,,A
SID20145874,Sem_4,70,91,59,80,58,79,80,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20176207,Sem_3,89,81,56,99,93,22,77,73.85714286,517,IDEPT5528,Aerospace Engineering,,A
SID20134541,Sem_4,96,81,74,73,47,90,56,73.85714286,517,IDEPT4670,Aerospace Engineering,,A
SID20145874,Sem_4,70,91,59,80,58,79,80,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20148774,Sem_3,92,94,49,41,55,89,97,73.85714286,517,IDEPT2054,Aerospace Engineering,,A
SID20174707,Sem_4,44,73,89,98,87,78,48,73.85714286,517,IDEPT2054,Aerospace Engineering,,A
SID20157912,Sem_4,68,88,40,82,67,86,86,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20153794,Sem_3,87,91,85,83,62,67,42,73.85714286,517,IDEPT1537,Aerospace Engineering,,A
SID20143642,Sem_3,96,89,55,45,52,90,90,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20175174,Sem_3,61,100,76,77,54,76,73,73.85714286,517,IDEPT4938,Aerospace Engineering,,A
SID20173670,Sem_4,85,96,68,71,48,69,80,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20179525,Sem_4,55,72,91,62,61,76,100,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20156893,Sem_4,96,,95,82,56,74,40,73.83333333,443,IDEPT2054,Aerospace Engineering,,A
SID20148274,Sem_3,95,82,60,76,54,85,64,73.71428571,516,IDEPT4938,Aerospace Engineering,,A
SID20183416,Sem_3,64,85,83,80,81,74,49,73.71428571,516,IDEPT1423,Aerospace Engineering,,A
SID20183416,Sem_3,64,85,83,80,81,74,49,73.71428571,516,IDEPT1423,Aerospace Engineering,,A
SID20134541,Sem_3,61,95,61,80,78,44,97,73.71428571,516,IDEPT4670,Aerospace Engineering,,A
SID20144760,Sem_4,96,97,72,73,64,72,42,73.71428571,516,IDEPT4132,Aerospace Engineering,,A
SID20137312,Sem_3,68,40,90,52,99,92,75,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20136527,Sem_4,99,89,54,69,72,46,87,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20188962,Sem_3,53,70,48,85,89,98,73,73.71428571,516,IDEPT4132,Aerospace Engineering,,A
SID20168160,Sem_4,82,96,65,65,91,67,50,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20148534,Sem_3,56,98,42,86,76,58,100,73.71428571,516,IDEPT4938,Aerospace Engineering,,A
SID20175124,Sem_3,45,68,97,67,80,91,68,73.71428571,516,IDEPT2054,Aerospace Engineering,,A
SID20162967,Sem_4,42,97,99,48,83,100,47,73.71428571,516,IDEPT4670,Aerospace Engineering,,A
SID20132992,Sem_3,83,66,83,79,52,87,66,73.71428571,516,IDEPT4132,Aerospace Engineering,,A
SID20181327,Sem_3,82,97,53,86,54,96,48,73.71428571,516,IDEPT2054,Aerospace Engineering,,A
SID20156553,Sem_3,,57,69,65,89,66,96,73.66666667,442,IDEPT5881,Aerospace Engineering,,A
SID20134900,Sem_3,73,66,98,74,54,84,66,73.57142857,515,IDEPT2054,Aerospace Engineering,,A
SID20165640,Sem_3,90,67,72,84,92,51,59,73.57142857,515,IDEPT4670,Aerospace Engineering,,A
SID20138091,Sem_3,55,84,84,82,69,100,41,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20131420,Sem_4,92,75,58,50,77,68,95,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20168876,Sem_3,89,80,58,71,82,73,62,73.57142857,515,IDEPT5528,Aerospace Engineering,,A
SID20147597,Sem_4,97,80,79,73,53,49,84,73.57142857,515,IDEPT4670,Aerospace Engineering,,A
SID20146265,Sem_4,96,95,62,98,50,46,68,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20175581,Sem_4,92,61,45,100,98,78,41,73.57142857,515,IDEPT4938,Aerospace Engineering,,A
SID20172302,Sem_3,65,93,88,73,78,40,78,73.57142857,515,IDEPT1537,Aerospace Engineering,,A
SID20149123,Sem_4,58,84,65,82,82,87,57,73.57142857,515,IDEPT2054,Aerospace Engineering,,A
SID20147727,Sem_3,56,84,99,96,88,25,67,73.57142857,515,IDEPT2054,Aerospace Engineering,,A
SID20153881,Sem_4,100,77,73,93,68,64,40,73.57142857,515,IDEPT4938,Aerospace Engineering,,A
SID20177567,Sem_3,72,82,93,59,58,87,64,73.57142857,515,IDEPT1537,Aerospace Engineering,,A
SID20167238,Sem_4,67,90,47,97,48,73,93,73.57142857,515,IDEPT4938,Aerospace Engineering,,A
SID20149692,Sem_3,49,46,75,89,82,94,80,73.57142857,515,IDEPT5881,Aerospace Engineering,,A
SID20184631,Sem_4,93,69,43,58,75,86,91,73.57142857,515,IDEPT1423,Aerospace Engineering,,A
SID20184403,Sem_3,45,99,41,82,87,90,71,73.57142857,515,IDEPT1537,Aerospace Engineering,,A
SID20145672,Sem_4,,76,55,86,95,48,81,73.5,441,IDEPT1537,Aerospace Engineering,,A
SID20166301,Sem_4,79,60,42,82,57,95,99,73.42857143,514,IDEPT2054,Aerospace Engineering,,A
SID20151422,Sem_4,49,93,85,67,75,70,75,73.42857143,514,IDEPT1537,Aerospace Engineering,,A
SID20167076,Sem_4,92,99,58,75,61,62,67,73.42857143,514,IDEPT5881,Aerospace Engineering,,A
SID20153105,Sem_3,71,93,81,62,76,43,88,73.42857143,514,IDEPT4938,Aerospace Engineering,,A
SID20164205,Sem_4,88,96,47,57,49,78,99,73.42857143,514,IDEPT2054,Aerospace Engineering,,A
SID20136798,Sem_4,45,73,63,91,66,81,95,73.42857143,514,IDEPT4938,Aerospace Engineering,,A
SID20189867,Sem_4,87,66,91,56,71,46,97,73.42857143,514,IDEPT2357,Aerospace Engineering,,A
SID20133920,Sem_3,40,88,65,89,85,49,98,73.42857143,514,IDEPT1423,Aerospace Engineering,,B
SID20181284,Sem_4,77,90,72,74,48,98,55,73.42857143,514,IDEPT5528,Aerospace Engineering,,B
SID20134491,Sem_4,97,86,88,50,78,54,61,73.42857143,514,IDEPT4670,Aerospace Engineering,,B
SID20138696,Sem_4,46,88,73,54,79,85,89,73.42857143,514,IDEPT4670,Aerospace Engineering,,B
SID20148031,Sem_4,67,91,92,94,58,60,52,73.42857143,514,IDEPT1423,Aerospace Engineering,,B
SID20152986,Sem_4,78,82,72,91,98,48,45,73.42857143,514,IDEPT2357,Aerospace Engineering,,B
SID20189034,Sem_4,82,95,67,87,85,54,44,73.42857143,514,IDEPT4132,Aerospace Engineering,,B
SID20138696,Sem_4,46,88,73,54,79,85,89,73.42857143,514,IDEPT4670,Aerospace Engineering,,B
SID20175897,Sem_4,,62,98,57,72,91,60,73.33333333,440,IDEPT1423,Aerospace Engineering,,B
SID20139598,Sem_4,78,80,54,62,80,74,85,73.28571429,513,IDEPT1537,Aerospace Engineering,,B
SID20138257,Sem_3,91,69,73,70,93,77,40,73.28571429,513,IDEPT1537,Aerospace Engineering,,B
SID20147171,Sem_3,94,63,53,93,52,70,88,73.28571429,513,IDEPT3115,Aerospace Engineering,,B
SID20168037,Sem_4,46,95,45,86,81,60,100,73.28571429,513,IDEPT5528,Aerospace Engineering,,B
SID20138257,Sem_3,91,69,73,70,93,77,40,73.28571429,513,IDEPT1537,Aerospace Engineering,,B
SID20164531,Sem_4,40,67,80,99,68,59,100,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20148562,Sem_4,20,82,89,86,58,83,95,73.28571429,513,IDEPT2054,Aerospace Engineering,,B
SID20166031,Sem_3,94,92,79,55,53,92,48,73.28571429,513,IDEPT4132,Aerospace Engineering,,B
SID20164531,Sem_4,40,67,80,99,68,59,100,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20151950,Sem_3,59,96,46,99,76,53,84,73.28571429,513,IDEPT5528,Aerospace Engineering,,B
SID20165461,Sem_4,55,72,77,99,85,71,54,73.28571429,513,IDEPT2054,Aerospace Engineering,,B
SID20168425,Sem_4,57,83,82,83,78,64,66,73.28571429,513,IDEPT3115,Aerospace Engineering,,B
SID20165890,Sem_4,67,43,99,72,57,77,98,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20167503,Sem_3,66,49,84,91,76,91,56,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20167503,Sem_3,66,49,84,91,76,91,56,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20164811,Sem_4,77,,61,64,83,68,86,73.16666667,439,IDEPT2054,Aerospace Engineering,,B
SID20139467,Sem_3,71,65,,54,67,84,98,73.16666667,439,IDEPT5881,Aerospace Engineering,,B
SID20183050,Sem_3,,82,82,44,66,91,74,73.16666667,439,IDEPT5528,Aerospace Engineering,,B
SID20144620,Sem_3,78,99,98,,66,55,43,73.16666667,439,IDEPT4132,Aerospace Engineering,,B
SID20181749,Sem_4,,88,65,40,82,99,65,73.16666667,439,IDEPT1537,Aerospace Engineering,,B
SID20135297,Sem_4,68,78,75,95,100,54,42,73.14285714,512,IDEPT5528,Aerospace Engineering,,B
SID20182015,Sem_4,69,58,94,40,100,98,53,73.14285714,512,IDEPT1423,Aerospace Engineering,,B
SID20136282,Sem_4,64,56,96,79,46,96,75,73.14285714,512,IDEPT1537,Aerospace Engineering,,B
SID20143985,Sem_3,75,90,58,63,57,74,95,73.14285714,512,IDEPT2054,Aerospace Engineering,,B
SID20146693,Sem_4,90,64,89,82,42,61,84,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20162976,Sem_4,48,96,91,53,67,98,59,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20162976,Sem_4,48,96,91,53,67,98,59,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20162976,Sem_4,48,96,91,53,67,98,59,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20154641,Sem_3,48,68,97,73,54,78,94,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20174315,Sem_4,56,95,44,100,85,75,57,73.14285714,512,IDEPT1537,Aerospace Engineering,,B
SID20138683,Sem_3,81,82,44,90,77,59,79,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20174773,Sem_4,66,97,48,76,76,59,90,73.14285714,512,IDEPT2357,Aerospace Engineering,,B
SID20153326,Sem_3,92,76,80,96,75,25,68,73.14285714,512,IDEPT1537,Aerospace Engineering,,B
SID20139878,Sem_3,85,82,67,81,69,59,69,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20149252,Sem_4,47,52,59,96,100,87,71,73.14285714,512,IDEPT1423,Aerospace Engineering,,B
SID20178674,Sem_3,62,63,50,68,89,98,82,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20153326,Sem_4,83,83,98,56,78,67,46,73,511,IDEPT1537,Aerospace Engineering,,B
SID20166621,Sem_4,76,92,86,72,55,74,56,73,511,IDEPT2054,Aerospace Engineering,,B
SID20139799,Sem_3,54,82,69,57,98,85,66,73,511,IDEPT3115,Aerospace Engineering,,B
SID20164120,Sem_4,81,47,81,74,97,89,42,73,511,IDEPT4132,Aerospace Engineering,,B
SID20157513,Sem_4,,59,88,84,85,78,44,73,438,IDEPT2357,Aerospace Engineering,,B
SID20149692,Sem_4,51,59,79,87,63,99,73,73,511,IDEPT5881,Aerospace Engineering,,B
SID20188687,Sem_3,60,75,91,65,86,49,85,73,511,IDEPT4938,Aerospace Engineering,,B
SID20179304,Sem_3,51,57,91,64,89,68,91,73,511,IDEPT2054,Aerospace Engineering,,B
SID20178877,Sem_3,81,83,52,94,57,88,56,73,511,IDEPT1423,Aerospace Engineering,,B
SID20189915,Sem_4,51,71,52,78,97,63,99,73,511,IDEPT2357,Aerospace Engineering,,B
SID20166799,Sem_4,83,96,53,41,85,77,76,73,511,IDEPT2357,Aerospace Engineering,,B
SID20165152,Sem_3,87,44,87,74,67,96,55,72.85714286,510,IDEPT2054,Aerospace Engineering,,B
SID20148655,Sem_3,85,60,89,83,70,47,76,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20161367,Sem_4,70,57,100,72,48,67,96,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20165173,Sem_3,74,49,97,58,48,90,94,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20188476,Sem_3,100,81,55,60,80,77,57,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20132245,Sem_4,76,47,98,73,71,76,69,72.85714286,510,IDEPT2054,Aerospace Engineering,,B
SID20187593,Sem_4,68,97,78,84,48,40,95,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20183845,Sem_4,69,75,74,82,83,82,45,72.85714286,510,IDEPT4938,Aerospace Engineering,,B
SID20166558,Sem_3,91,57,52,62,65,87,96,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20168234,Sem_3,86,96,55,99,50,84,40,72.85714286,510,IDEPT5881,Aerospace Engineering,,B
SID20185383,Sem_3,82,55,79,77,79,90,48,72.85714286,510,IDEPT2054,Aerospace Engineering,,B
SID20168234,Sem_3,86,96,55,99,50,84,40,72.85714286,510,IDEPT5881,Aerospace Engineering,,B
SID20172350,Sem_4,53,78,60,64,88,97,70,72.85714286,510,IDEPT5881,Aerospace Engineering,,B
SID20172115,Sem_3,51,99,49,61,96,,81,72.83333333,437,IDEPT2357,Aerospace Engineering,,B
SID20162976,Sem_3,81,76,62,71,70,92,57,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20162976,Sem_3,81,76,62,71,70,92,57,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20162976,Sem_3,81,76,62,71,70,92,57,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20154139,Sem_3,90,99,50,82,69,59,60,72.71428571,509,IDEPT1423,Aerospace Engineering,,B
SID20152437,Sem_4,91,95,44,78,90,66,45,72.71428571,509,IDEPT1423,Aerospace Engineering,,B
SID20154651,Sem_4,47,90,43,82,96,51,100,72.71428571,509,IDEPT4670,Aerospace Engineering,,B
SID20182025,Sem_3,61,93,68,47,51,93,96,72.71428571,509,IDEPT4938,Aerospace Engineering,,B
SID20167769,Sem_3,54,97,54,,64,92,75,72.66666667,436,IDEPT3115,Aerospace Engineering,,B
SID20135153,Sem_3,73,81,81,69,48,84,,72.66666667,436,IDEPT4670,Aerospace Engineering,,B
SID20138021,Sem_4,,99,47,,61,59,97,72.6,363,IDEPT5881,Aerospace Engineering,,B
SID20189867,Sem_3,57,91,,93,68,54,,72.6,363,IDEPT2357,Aerospace Engineering,,B
SID20183269,Sem_3,63,75,98,70,63,46,93,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20182536,Sem_3,68,89,82,53,66,67,83,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20144524,Sem_3,95,47,71,43,77,93,82,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20135897,Sem_3,58,58,51,92,96,75,78,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20187041,Sem_3,90,79,96,49,61,91,42,72.57142857,508,IDEPT4938,Aerospace Engineering,,B
SID20148362,Sem_4,93,48,96,88,52,70,61,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20133527,Sem_4,89,98,81,44,73,47,76,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20134683,Sem_3,70,50,93,68,73,65,89,72.57142857,508,IDEPT5528,Aerospace Engineering,,B
SID20183436,Sem_4,69,77,87,96,23,88,68,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20171923,Sem_3,89,51,65,59,84,60,100,72.57142857,508,IDEPT2054,Aerospace Engineering,,B
SID20138683,Sem_4,94,80,68,59,90,64,53,72.57142857,508,IDEPT3115,Aerospace Engineering,,B
SID20177490,Sem_4,25,99,73,78,71,84,78,72.57142857,508,IDEPT4670,Aerospace Engineering,,B
SID20171354,Sem_3,93,63,22,66,95,76,93,72.57142857,508,IDEPT4670,Aerospace Engineering,,B
SID20134683,Sem_4,53,65,66,96,41,96,91,72.57142857,508,IDEPT5528,Aerospace Engineering,,B
SID20156958,Sem_4,43,98,99,89,53,47,79,72.57142857,508,IDEPT2054,Aerospace Engineering,,B
SID20157148,Sem_4,41,100,41,77,100,95,54,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20132171,Sem_4,64,66,47,76,89,93,,72.5,435,IDEPT3115,Aerospace Engineering,,B
SID20158871,Sem_3,98,50,81,65,92,46,75,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20176775,Sem_3,57,68,97,51,99,73,62,72.42857143,507,IDEPT3115,Aerospace Engineering,,B
SID20131931,Sem_4,43,78,78,53,86,93,76,72.42857143,507,IDEPT4670,Aerospace Engineering,,B
SID20186869,Sem_4,69,99,92,60,51,62,74,72.42857143,507,IDEPT1537,Aerospace Engineering,,B
SID20143823,Sem_3,22,93,75,77,80,68,92,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20143823,Sem_3,22,93,75,77,80,68,92,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20136282,Sem_3,76,90,61,67,68,90,55,72.42857143,507,IDEPT1537,Aerospace Engineering,,B
SID20184869,Sem_4,64,72,70,81,50,91,79,72.42857143,507,IDEPT3115,Aerospace Engineering,,B
SID20168425,Sem_3,95,52,75,54,86,72,,72.33333333,434,IDEPT3115,Aerospace Engineering,,B
SID20145183,Sem_3,56,96,53,80,57,,92,72.33333333,434,IDEPT3115,Aerospace Engineering,,B
SID20188508,Sem_3,67,94,61,59,83,44,98,72.28571429,506,IDEPT5528,Aerospace Engineering,,B
SID20138246,Sem_3,43,54,97,48,100,68,96,72.28571429,506,IDEPT5528,Aerospace Engineering,,B
SID20186248,Sem_3,97,90,48,96,42,73,60,72.28571429,506,IDEPT4938,Aerospace Engineering,,B
SID20154472,Sem_3,89,97,83,63,63,59,52,72.28571429,506,IDEPT1423,Aerospace Engineering,,B
SID20187041,Sem_4,77,60,65,99,52,90,63,72.28571429,506,IDEPT4938,Aerospace Engineering,,B
SID20174921,Sem_3,91,70,75,83,44,64,79,72.28571429,506,IDEPT2357,Aerospace Engineering,,B
SID20176889,Sem_4,42,80,95,83,76,55,75,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20147129,Sem_4,46,91,72,68,87,76,66,72.28571429,506,IDEPT3115,Aerospace Engineering,,B
SID20161402,Sem_3,87,91,82,86,72,48,40,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20163997,Sem_4,84,19,84,66,67,92,94,72.28571429,506,IDEPT2054,Aerospace Engineering,,B
SID20167145,Sem_4,86,90,66,59,94,71,40,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20152851,Sem_3,56,87,48,62,90,67,96,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20169342,Sem_3,50,86,87,67,81,40,95,72.28571429,506,IDEPT4132,Aerospace Engineering,,B
SID20166640,Sem_4,99,,44,98,79,26,87,72.16666667,433,IDEPT4132,Aerospace Engineering,,B
SID20132626,Sem_3,77,95,,76,65,66,54,72.16666667,433,IDEPT2054,Aerospace Engineering,,B
SID20149144,Sem_4,41,,92,71,83,86,60,72.16666667,433,IDEPT1537,Aerospace Engineering,,B
SID20142503,Sem_4,78,,96,92,43,50,74,72.16666667,433,IDEPT5881,Aerospace Engineering,,B
SID20161601,Sem_3,,41,85,94,70,73,70,72.16666667,433,IDEPT1537,Aerospace Engineering,,B
SID20178175,Sem_3,62,99,61,88,53,85,57,72.14285714,505,IDEPT1537,Aerospace Engineering,,B
SID20156763,Sem_3,97,63,62,81,79,68,55,72.14285714,505,IDEPT5528,Aerospace Engineering,,B
SID20139569,Sem_4,47,57,86,87,92,91,45,72.14285714,505,IDEPT4938,Aerospace Engineering,,B
SID20136563,Sem_4,57,43,65,82,79,83,96,72.14285714,505,IDEPT4938,Aerospace Engineering,,B
SID20132245,Sem_3,98,51,76,53,87,68,72,72.14285714,505,IDEPT2054,Aerospace Engineering,,B
SID20141484,Sem_3,89,98,47,57,84,72,58,72.14285714,505,IDEPT5528,Aerospace Engineering,,B
SID20164713,Sem_3,85,66,67,87,65,69,66,72.14285714,505,IDEPT1423,Aerospace Engineering,,B
SID20137312,Sem_4,99,41,60,63,69,97,76,72.14285714,505,IDEPT3115,Aerospace Engineering,,B
SID20148611,Sem_4,70,63,53,93,83,55,88,72.14285714,505,IDEPT4670,Aerospace Engineering,,B
SID20136788,Sem_3,44,96,83,86,50,62,84,72.14285714,505,IDEPT2357,Aerospace Engineering,,B
SID20148500,Sem_4,70,95,45,77,93,83,42,72.14285714,505,IDEPT4670,Aerospace Engineering,,B
SID20166740,Sem_3,47,66,75,70,86,81,80,72.14285714,505,IDEPT2054,Aerospace Engineering,,B
SID20148611,Sem_4,70,63,53,93,83,55,88,72.14285714,505,IDEPT4670,Aerospace Engineering,,B
SID20152923,Sem_3,42,87,94,81,65,79,57,72.14285714,505,IDEPT1423,Aerospace Engineering,,B
SID20156386,Sem_3,78,69,98,85,42,64,69,72.14285714,505,IDEPT4132,Aerospace Engineering,,B
SID20162250,Sem_3,97,48,80,86,81,59,54,72.14285714,505,IDEPT3115,Aerospace Engineering,,B
SID20133468,Sem_3,89,60,72,99,42,45,97,72,504,IDEPT5528,Aerospace Engineering,,B
SID20159019,Sem_4,70,77,73,43,92,97,52,72,504,IDEPT4132,Aerospace Engineering,,B
SID20184688,Sem_4,44,83,51,100,92,81,53,72,504,IDEPT5528,Aerospace Engineering,,B
SID20188659,Sem_3,80,92,48,81,75,86,42,72,504,IDEPT1537,Aerospace Engineering,,B
SID20136527,Sem_3,48,42,94,100,66,65,89,72,504,IDEPT3115,Aerospace Engineering,,B
SID20146458,Sem_3,78,70,56,70,95,91,44,72,504,IDEPT4132,Aerospace Engineering,,B
SID20138923,Sem_4,82,81,59,65,100,58,59,72,504,IDEPT5528,Aerospace Engineering,,B
SID20173670,Sem_3,75,83,56,74,65,94,57,72,504,IDEPT3115,Aerospace Engineering,,B
SID20165370,Sem_4,62,69,70,77,90,86,50,72,504,IDEPT3115,Aerospace Engineering,,B
SID20181881,Sem_3,46,40,95,60,96,74,93,72,504,IDEPT5528,Aerospace Engineering,,B
SID20133690,Sem_4,95,50,81,89,87,44,58,72,504,IDEPT2357,Aerospace Engineering,,B
SID20153426,Sem_4,49,73,91,65,95,88,43,72,504,IDEPT2357,Aerospace Engineering,,B
