Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,,Section
SID20176109,Sem_7,69,95,56,84,57,74,86,74.42857143,521,IDEPT5528,Aerospace Engineering,,A
SID20158308,Sem_7,64,80,54,83,96,69,75,74.42857143,521,IDEPT5881,Aerospace Engineering,,A
SID20163481,Sem_8,40,76,95,74,54,94,88,74.42857143,521,IDEPT5528,Aerospace Engineering,,A
SID20178878,Sem_7,45,72,95,,86,82,66,74.33333333,446,IDEPT1423,Aerospace Engineering,,A
SID20158019,Sem_7,44,100,96,,67,92,47,74.33333333,446,IDEPT4132,Aerospace Engineering,,A
SID20143321,Sem_8,55,50,73,86,90,87,79,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20143321,Sem_8,55,50,73,86,90,87,79,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20167757,Sem_8,67,68,89,59,57,96,84,74.28571429,520,IDEPT2357,Aerospace Engineering,,A
SID20131501,Sem_8,70,50,68,50,98,84,100,74.28571429,520,IDEPT4938,Aerospace Engineering,,A
SID20157831,Sem_7,68,98,94,68,61,45,86,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20179639,Sem_8,80,72,90,42,90,62,84,74.28571429,520,IDEPT1423,Aerospace Engineering,,A
SID20138246,Sem_7,62,59,81,78,79,100,61,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20159557,Sem_7,25,99,75,55,69,100,97,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20189126,Sem_7,86,77,92,97,65,56,47,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20157831,Sem_7,68,98,94,68,61,45,86,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20185208,Sem_7,77,67,97,83,99,44,53,74.28571429,520,IDEPT4132,Aerospace Engineering,,A
SID20181281,Sem_7,42,88,64,94,50,87,95,74.28571429,520,IDEPT2054,Aerospace Engineering,,A
SID20148359,Sem_7,47,54,75,91,84,71,98,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20164811,Sem_8,41,84,94,87,48,68,98,74.28571429,520,IDEPT2054,Aerospace Engineering,,A
SID20152638,Sem_8,85,42,88,65,50,98,92,74.28571429,520,IDEPT4670,Aerospace Engineering,,A
SID20136021,Sem_7,78,70,82,,96,48,71,74.16666667,445,IDEPT1537,Aerospace Engineering,,A
SID20146539,Sem_8,83,62,89,78,,73,60,74.16666667,445,IDEPT1537,Aerospace Engineering,,A
SID20161367,Sem_8,94,86,80,80,51,73,55,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20156553,Sem_8,92,69,51,94,71,55,87,74.14285714,519,IDEPT5881,Aerospace Engineering,,A
SID20157452,Sem_8,97,93,53,83,44,99,50,74.14285714,519,IDEPT2357,Aerospace Engineering,,A
SID20184034,Sem_8,60,41,61,100,87,86,84,74.14285714,519,IDEPT4670,Aerospace Engineering,,A
SID20164596,Sem_7,93,40,63,81,82,86,74,74.14285714,519,IDEPT5881,Aerospace Engineering,,A
SID20156641,Sem_7,94,66,71,74,57,68,89,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20149419,Sem_7,85,54,100,60,84,91,45,74.14285714,519,IDEPT1537,Aerospace Engineering,,A
SID20136705,Sem_7,58,81,85,64,53,89,89,74.14285714,519,IDEPT2054,Aerospace Engineering,,A
SID20144760,Sem_8,74,87,75,96,59,78,50,74.14285714,519,IDEPT4132,Aerospace Engineering,,A
SID20179733,Sem_7,72,93,57,90,50,76,81,74.14285714,519,IDEPT4132,Aerospace Engineering,,A
SID20188474,Sem_7,90,87,48,83,52,63,96,74.14285714,519,IDEPT3115,Aerospace Engineering,,A
SID20141735,Sem_7,76,86,82,100,65,62,48,74.14285714,519,IDEPT4938,Aerospace Engineering,,A
SID20172480,Sem_8,98,51,81,82,66,77,64,74.14285714,519,IDEPT2357,Aerospace Engineering,,A
SID20165566,Sem_8,49,90,98,83,62,43,94,74.14285714,519,IDEPT4670,Aerospace Engineering,,A
SID20148193,Sem_8,65,73,61,80,93,88,59,74.14285714,519,IDEPT5528,Aerospace Engineering,,A
SID20151274,Sem_8,84,66,85,83,61,83,57,74.14285714,519,IDEPT4132,Aerospace Engineering,,A
SID20171584,Sem_7,68,92,59,96,73,63,67,74,518,IDEPT1423,Aerospace Engineering,,A
SID20158806,Sem_8,61,85,78,70,93,79,52,74,518,IDEPT1537,Aerospace Engineering,,A
SID20141639,Sem_7,87,55,70,65,95,91,55,74,518,IDEPT5528,Aerospace Engineering,,A
SID20181398,Sem_8,87,59,71,88,82,88,43,74,518,IDEPT2357,Aerospace Engineering,,A
SID20148980,Sem_8,66,,65,77,59,80,97,74,444,IDEPT4938,Aerospace Engineering,,A
SID20138918,Sem_7,73,75,79,100,64,56,71,74,518,IDEPT3115,Aerospace Engineering,,A
SID20168160,Sem_7,93,84,71,91,64,49,66,74,518,IDEPT3115,Aerospace Engineering,,A
SID20164021,Sem_7,59,84,55,93,64,75,88,74,518,IDEPT1537,Aerospace Engineering,,A
SID20133262,Sem_7,88,94,46,41,98,95,56,74,518,IDEPT5528,Aerospace Engineering,,A
SID20157452,Sem_7,57,78,79,98,48,92,66,74,518,IDEPT2357,Aerospace Engineering,,A
SID20154651,Sem_8,96,68,87,85,58,84,40,74,518,IDEPT4670,Aerospace Engineering,,A
SID20152817,Sem_8,,77,67,94,,50,82,74,370,IDEPT2357,Aerospace Engineering,,A
SID20185219,Sem_8,91,98,73,93,40,53,70,74,518,IDEPT1423,Aerospace Engineering,,A
SID20188508,Sem_8,86,92,51,57,67,65,100,74,518,IDEPT5528,Aerospace Engineering,,A
SID20163259,Sem_7,51,79,91,71,51,87,88,74,518,IDEPT4670,Aerospace Engineering,,A
SID20168404,Sem_8,64,94,91,52,62,92,63,74,518,IDEPT2357,Aerospace Engineering,,A
SID20189887,Sem_7,80,55,94,56,67,82,84,74,518,IDEPT2054,Aerospace Engineering,,A
SID20166031,Sem_8,69,53,85,78,62,85,85,73.85714286,517,IDEPT4132,Aerospace Engineering,,A
SID20175257,Sem_8,80,60,86,100,42,66,83,73.85714286,517,IDEPT5528,Aerospace Engineering,,A
SID20184303,Sem_8,53,56,97,84,57,97,73,73.85714286,517,IDEPT4132,Aerospace Engineering,,A
SID20135449,Sem_7,58,50,84,82,83,100,60,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20158538,Sem_7,81,76,61,43,74,100,82,73.85714286,517,IDEPT5528,Aerospace Engineering,,A
SID20137042,Sem_7,73,100,49,50,77,77,91,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20172480,Sem_7,63,44,80,93,59,89,89,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20144037,Sem_8,56,97,94,49,51,74,96,73.85714286,517,IDEPT4132,Aerospace Engineering,,A
SID20178206,Sem_8,92,85,80,64,94,42,60,73.85714286,517,IDEPT2054,Aerospace Engineering,,A
SID20156274,Sem_8,63,91,87,64,76,94,42,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20171362,Sem_7,86,89,93,63,77,60,49,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20144037,Sem_8,56,97,94,49,51,74,96,73.85714286,517,IDEPT4132,Aerospace Engineering,,A
SID20165138,Sem_7,70,69,66,65,60,93,94,73.85714286,517,IDEPT1423,Aerospace Engineering,,A
SID20177121,Sem_7,93,88,42,59,68,67,100,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20177121,Sem_7,93,88,42,59,68,67,100,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20143814,Sem_7,99,45,73,74,89,41,96,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20179586,Sem_7,97,46,90,52,81,58,93,73.85714286,517,IDEPT1423,Aerospace Engineering,,A
SID20162250,Sem_8,46,86,73,100,83,74,55,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20181919,Sem_7,66,82,50,75,100,96,47,73.71428571,516,IDEPT1423,Aerospace Engineering,,A
SID20162180,Sem_7,51,99,77,59,71,61,98,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20133111,Sem_7,99,55,86,66,74,88,48,73.71428571,516,IDEPT4670,Aerospace Engineering,,A
SID20134161,Sem_8,92,74,93,81,54,60,62,73.71428571,516,IDEPT5881,Aerospace Engineering,,A
SID20134161,Sem_8,92,74,93,81,54,60,62,73.71428571,516,IDEPT5881,Aerospace Engineering,,A
SID20182025,Sem_7,87,82,84,64,90,64,45,73.71428571,516,IDEPT4938,Aerospace Engineering,,A
SID20176112,Sem_7,65,70,78,84,57,74,88,73.71428571,516,IDEPT4670,Aerospace Engineering,,A
SID20176782,Sem_8,87,51,93,65,54,89,77,73.71428571,516,IDEPT2054,Aerospace Engineering,,A
SID20164957,Sem_7,86,48,87,64,60,71,100,73.71428571,516,IDEPT2054,Aerospace Engineering,,A
SID20146245,Sem_8,,62,79,82,51,88,80,73.66666667,442,IDEPT2357,Aerospace Engineering,,A
SID20159565,Sem_7,64,85,63,83,53,72,95,73.57142857,515,IDEPT4132,Aerospace Engineering,,A
SID20138091,Sem_7,53,95,92,73,54,64,84,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20142332,Sem_8,63,77,66,96,67,67,79,73.57142857,515,IDEPT2357,Aerospace Engineering,,A
SID20157572,Sem_8,74,64,68,94,74,86,55,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20134541,Sem_7,72,88,92,48,55,96,64,73.57142857,515,IDEPT4670,Aerospace Engineering,,A
SID20149518,Sem_8,98,67,96,64,50,57,83,73.57142857,515,IDEPT5881,Aerospace Engineering,,A
SID20157572,Sem_8,74,64,68,94,74,86,55,73.57142857,515,IDEPT3115,Aerospace Engineering,,A
SID20148583,Sem_8,82,65,58,64,84,,88,73.5,441,IDEPT1537,Aerospace Engineering,,A
SID20164876,Sem_7,98,82,41,52,73,81,87,73.42857143,514,IDEPT4938,Aerospace Engineering,,A
SID20159742,Sem_7,81,70,88,87,50,97,41,73.42857143,514,IDEPT1537,Aerospace Engineering,,A
SID20144748,Sem_8,95,51,43,93,90,45,97,73.42857143,514,IDEPT4670,Aerospace Engineering,,A
SID20154407,Sem_8,91,53,85,55,61,78,91,73.42857143,514,IDEPT4670,Aerospace Engineering,,A
SID20168102,Sem_8,68,52,89,70,65,82,88,73.42857143,514,IDEPT3115,Aerospace Engineering,,A
SID20149468,Sem_8,44,56,90,94,87,100,43,73.42857143,514,IDEPT3115,Aerospace Engineering,,A
SID20133920,Sem_8,60,90,97,98,66,63,40,73.42857143,514,IDEPT1423,Aerospace Engineering,,A
SID20158836,Sem_8,86,50,56,77,68,86,91,73.42857143,514,IDEPT5528,Aerospace Engineering,,A
SID20178323,Sem_7,87,45,100,41,71,85,85,73.42857143,514,IDEPT4670,Aerospace Engineering,,A
SID20189686,Sem_8,41,98,94,52,85,70,,73.33333333,440,IDEPT1537,Aerospace Engineering,,A
SID20189686,Sem_8,41,98,94,52,85,70,,73.33333333,440,IDEPT1537,Aerospace Engineering,,A
SID20163660,Sem_8,62,85,93,72,,62,66,73.33333333,440,IDEPT1537,Aerospace Engineering,,A
SID20139698,Sem_7,49,87,91,95,82,50,59,73.28571429,513,IDEPT1537,Aerospace Engineering,,A
SID20152851,Sem_8,78,64,55,56,83,86,91,73.28571429,513,IDEPT5881,Aerospace Engineering,,A
SID20169713,Sem_7,100,57,57,64,92,63,80,73.28571429,513,IDEPT1423,Aerospace Engineering,,A
SID20166722,Sem_8,75,96,41,42,95,89,75,73.28571429,513,IDEPT1423,Aerospace Engineering,,A
SID20164281,Sem_8,81,77,55,50,96,69,85,73.28571429,513,IDEPT5528,Aerospace Engineering,,A
SID20142953,Sem_7,86,71,90,55,76,81,54,73.28571429,513,IDEPT5881,Aerospace Engineering,,A
SID20188319,Sem_8,96,55,66,50,96,66,84,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20137984,Sem_8,99,75,74,40,62,77,86,73.28571429,513,IDEPT3115,Aerospace Engineering,,B
SID20169702,Sem_7,70,73,55,61,74,97,83,73.28571429,513,IDEPT5528,Aerospace Engineering,,B
SID20177642,Sem_7,94,93,80,51,64,54,77,73.28571429,513,IDEPT1423,Aerospace Engineering,,B
SID20171741,Sem_7,53,84,72,29,95,81,99,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20131874,Sem_8,91,61,52,88,89,64,68,73.28571429,513,IDEPT1423,Aerospace Engineering,,B
SID20162792,Sem_7,86,97,79,86,46,79,40,73.28571429,513,IDEPT4938,Aerospace Engineering,,B
SID20155799,Sem_8,,55,84,97,72,77,54,73.16666667,439,IDEPT5528,Aerospace Engineering,,B
SID20143337,Sem_8,70,54,69,95,48,84,92,73.14285714,512,IDEPT4938,Aerospace Engineering,,B
SID20184134,Sem_7,78,83,63,90,69,43,86,73.14285714,512,IDEPT1423,Aerospace Engineering,,B
SID20173723,Sem_8,95,67,75,78,86,54,57,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20143814,Sem_8,73,63,100,74,51,68,83,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20153105,Sem_8,46,97,54,49,74,99,93,73.14285714,512,IDEPT4938,Aerospace Engineering,,B
SID20136876,Sem_7,78,50,87,78,89,55,75,73.14285714,512,IDEPT2357,Aerospace Engineering,,B
SID20163094,Sem_7,61,90,79,80,79,58,65,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20188558,Sem_8,53,51,77,98,56,79,98,73.14285714,512,IDEPT2357,Aerospace Engineering,,B
SID20142437,Sem_7,44,95,88,75,84,82,44,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20157004,Sem_8,81,84,86,77,46,63,75,73.14285714,512,IDEPT2357,Aerospace Engineering,,B
SID20169199,Sem_8,54,60,94,89,70,53,92,73.14285714,512,IDEPT4938,Aerospace Engineering,,B
SID20142437,Sem_7,44,95,88,75,84,82,44,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20171790,Sem_7,89,54,72,61,63,73,100,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20138696,Sem_7,43,73,69,84,67,91,84,73,511,IDEPT4670,Aerospace Engineering,,B
SID20135153,Sem_8,,21,83,94,84,57,99,73,438,IDEPT4670,Aerospace Engineering,,B
SID20145061,Sem_8,60,84,79,47,91,85,65,73,511,IDEPT3115,Aerospace Engineering,,B
SID20151177,Sem_7,99,84,54,43,72,59,100,73,511,IDEPT4938,Aerospace Engineering,,B
SID20145061,Sem_8,60,84,79,47,91,85,65,73,511,IDEPT3115,Aerospace Engineering,,B
SID20135684,Sem_7,80,78,100,70,84,54,45,73,511,IDEPT4132,Aerospace Engineering,,B
SID20147408,Sem_8,78,78,98,44,89,79,45,73,511,IDEPT1537,Aerospace Engineering,,B
SID20176364,Sem_7,60,87,91,67,61,86,59,73,511,IDEPT2054,Aerospace Engineering,,B
SID20152429,Sem_8,63,81,46,100,45,87,89,73,511,IDEPT4670,Aerospace Engineering,,B
SID20163094,Sem_8,100,49,72,68,92,63,67,73,511,IDEPT3115,Aerospace Engineering,,B
SID20133542,Sem_7,99,85,61,59,50,94,63,73,511,IDEPT4938,Aerospace Engineering,,B
SID20181383,Sem_7,67,74,75,86,74,59,76,73,511,IDEPT4670,Aerospace Engineering,,B
SID20138696,Sem_7,43,73,69,84,67,91,84,73,511,IDEPT4670,Aerospace Engineering,,B
SID20162967,Sem_7,88,65,89,45,96,68,60,73,511,IDEPT4670,Aerospace Engineering,,B
SID20157761,Sem_8,92,72,49,79,60,73,86,73,511,IDEPT1423,Aerospace Engineering,,B
SID20141707,Sem_8,52,76,69,81,93,86,54,73,511,IDEPT5528,Aerospace Engineering,,B
SID20141707,Sem_8,52,76,69,81,93,86,54,73,511,IDEPT5528,Aerospace Engineering,,B
SID20174578,Sem_8,88,68,60,69,81,83,62,73,511,IDEPT4670,Aerospace Engineering,,B
SID20135684,Sem_7,80,78,100,70,84,54,45,73,511,IDEPT4132,Aerospace Engineering,,B
SID20167569,Sem_8,87,41,94,84,61,69,75,73,511,IDEPT5528,Aerospace Engineering,,B
SID20165806,Sem_7,70,49,84,94,65,67,82,73,511,IDEPT1423,Aerospace Engineering,,B
SID20136563,Sem_8,98,67,54,41,83,95,,73,438,IDEPT4938,Aerospace Engineering,,B
SID20141690,Sem_8,82,79,83,44,,55,95,73,438,IDEPT5528,Aerospace Engineering,,B
SID20152851,Sem_7,93,43,83,63,88,51,90,73,511,IDEPT5881,Aerospace Engineering,,B
SID20142395,Sem_8,71,75,83,61,84,81,56,73,511,IDEPT5528,Aerospace Engineering,,B
SID20162976,Sem_7,90,77,83,72,46,92,50,72.85714286,510,IDEPT3115,Aerospace Engineering,,B
SID20148031,Sem_8,66,74,62,50,88,94,76,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20158184,Sem_8,66,90,76,57,79,79,63,72.85714286,510,IDEPT1537,Aerospace Engineering,,B
SID20166254,Sem_7,83,58,99,47,87,50,86,72.85714286,510,IDEPT4938,Aerospace Engineering,,B
SID20179058,Sem_7,84,52,84,40,88,64,98,72.85714286,510,IDEPT2357,Aerospace Engineering,,B
SID20135312,Sem_7,61,94,77,92,57,83,46,72.85714286,510,IDEPT2357,Aerospace Engineering,,B
SID20137184,Sem_7,76,50,59,96,67,84,78,72.85714286,510,IDEPT4132,Aerospace Engineering,,B
SID20168658,Sem_8,99,69,85,58,72,74,53,72.85714286,510,IDEPT4938,Aerospace Engineering,,B
SID20153291,Sem_7,60,65,89,70,75,91,60,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20158060,Sem_8,97,70,73,58,92,53,67,72.85714286,510,IDEPT2357,Aerospace Engineering,,B
SID20162976,Sem_7,90,77,83,72,46,92,50,72.85714286,510,IDEPT3115,Aerospace Engineering,,B
SID20162976,Sem_7,90,77,83,72,46,92,50,72.85714286,510,IDEPT3115,Aerospace Engineering,,B
SID20143981,Sem_8,87,76,99,66,44,95,43,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20172302,Sem_8,41,96,57,94,84,83,55,72.85714286,510,IDEPT1537,Aerospace Engineering,,B
SID20165640,Sem_7,83,89,51,72,59,77,79,72.85714286,510,IDEPT4670,Aerospace Engineering,,B
SID20188775,Sem_7,75,58,97,68,73,55,84,72.85714286,510,IDEPT4670,Aerospace Engineering,,B
SID20142666,Sem_8,97,52,96,45,79,81,60,72.85714286,510,IDEPT4670,Aerospace Engineering,,B
SID20152464,Sem_7,95,58,61,91,97,56,52,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20155623,Sem_8,70,93,85,48,92,59,63,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20175581,Sem_8,52,67,92,98,80,78,42,72.71428571,509,IDEPT4938,Aerospace Engineering,,B
SID20156827,Sem_8,41,95,70,75,74,100,54,72.71428571,509,IDEPT5528,Aerospace Engineering,,B
SID20187408,Sem_7,62,90,65,87,77,81,47,72.71428571,509,IDEPT2054,Aerospace Engineering,,B
SID20133211,Sem_7,63,61,99,94,42,63,87,72.71428571,509,IDEPT4670,Aerospace Engineering,,B
SID20132171,Sem_8,57,75,78,87,73,99,40,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20178877,Sem_8,84,72,75,70,46,82,80,72.71428571,509,IDEPT1423,Aerospace Engineering,,B
SID20135449,Sem_8,70,40,69,88,47,98,97,72.71428571,509,IDEPT2357,Aerospace Engineering,,B
SID20153718,Sem_7,74,93,67,50,86,99,40,72.71428571,509,IDEPT2054,Aerospace Engineering,,B
SID20143051,Sem_8,41,71,87,95,52,94,69,72.71428571,509,IDEPT5881,Aerospace Engineering,,B
SID20164826,Sem_7,67,86,41,74,92,68,81,72.71428571,509,IDEPT5881,Aerospace Engineering,,B
SID20167076,Sem_8,60,80,47,68,74,98,82,72.71428571,509,IDEPT5881,Aerospace Engineering,,B
SID20154554,Sem_8,53,74,49,97,96,,67,72.66666667,436,IDEPT4670,Aerospace Engineering,,B
SID20146944,Sem_8,91,54,82,52,,98,59,72.66666667,436,IDEPT2054,Aerospace Engineering,,B
SID20178517,Sem_7,90,44,67,54,90,70,93,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20168118,Sem_8,74,52,64,83,79,95,61,72.57142857,508,IDEPT4938,Aerospace Engineering,,B
SID20187063,Sem_8,94,58,78,96,69,60,53,72.57142857,508,IDEPT3115,Aerospace Engineering,,B
SID20141776,Sem_7,92,75,97,61,43,74,66,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20167560,Sem_8,82,68,54,70,96,90,48,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20189915,Sem_7,88,81,80,67,82,52,58,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20173377,Sem_7,79,85,63,73,63,92,53,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20152923,Sem_7,99,85,88,56,46,51,83,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20152437,Sem_7,97,53,41,97,85,94,41,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20164424,Sem_8,43,91,51,49,85,94,95,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20143642,Sem_7,80,99,76,46,59,84,64,72.57142857,508,IDEPT3115,Aerospace Engineering,,B
SID20164036,Sem_8,91,55,57,80,45,87,93,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20163684,Sem_8,53,75,61,91,82,77,69,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20164424,Sem_8,43,91,51,49,85,94,95,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20163406,Sem_8,60,88,69,47,100,71,73,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20164952,Sem_8,92,70,53,49,97,74,,72.5,435,IDEPT3115,Aerospace Engineering,,B
SID20146860,Sem_8,,89,65,93,80,57,51,72.5,435,IDEPT4938,Aerospace Engineering,,B
SID20149469,Sem_7,57,92,64,83,44,78,89,72.42857143,507,IDEPT2357,Aerospace Engineering,,B
SID20181130,Sem_7,88,44,47,86,69,88,85,72.42857143,507,IDEPT4938,Aerospace Engineering,,B
SID20159227,Sem_8,40,54,69,94,90,70,90,72.42857143,507,IDEPT3115,Aerospace Engineering,,B
SID20189015,Sem_8,74,84,93,61,67,78,50,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20155749,Sem_8,96,95,71,46,41,62,96,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20153578,Sem_7,100,69,72,57,89,56,64,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20156097,Sem_7,63,53,82,95,81,47,86,72.42857143,507,IDEPT4132,Aerospace Engineering,,B
SID20167640,Sem_8,66,94,47,58,60,84,98,72.42857143,507,IDEPT5528,Aerospace Engineering,,B
SID20167640,Sem_8,66,94,47,58,60,84,98,72.42857143,507,IDEPT5528,Aerospace Engineering,,B
SID20143736,Sem_8,100,49,75,90,43,93,57,72.42857143,507,IDEPT1423,Aerospace Engineering,,B
SID20142582,Sem_7,92,96,56,80,75,61,47,72.42857143,507,IDEPT1423,Aerospace Engineering,,B
SID20135700,Sem_7,89,67,95,77,65,74,40,72.42857143,507,IDEPT4938,Aerospace Engineering,,B
SID20135678,Sem_7,40,72,83,,88,68,83,72.33333333,434,IDEPT3115,Aerospace Engineering,,B
SID20181881,Sem_7,89,73,58,82,,73,59,72.33333333,434,IDEPT5528,Aerospace Engineering,,B
SID20179496,Sem_7,71,45,67,,61,91,99,72.33333333,434,IDEPT1537,Aerospace Engineering,,B
SID20138246,Sem_8,86,94,65,41,76,60,84,72.28571429,506,IDEPT5528,Aerospace Engineering,,B
SID20183416,Sem_8,48,92,80,77,81,74,54,72.28571429,506,IDEPT1423,Aerospace Engineering,,B
SID20183416,Sem_8,48,92,80,77,81,74,54,72.28571429,506,IDEPT1423,Aerospace Engineering,,B
SID20163712,Sem_8,86,70,68,70,72,95,45,72.28571429,506,IDEPT4938,Aerospace Engineering,,B
SID20179586,Sem_8,90,52,70,57,59,93,85,72.28571429,506,IDEPT1423,Aerospace Engineering,,B
SID20173037,Sem_7,63,91,49,99,49,74,81,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20152987,Sem_7,64,53,74,76,98,88,53,72.28571429,506,IDEPT2054,Aerospace Engineering,,B
SID20156721,Sem_8,56,81,99,75,51,51,93,72.28571429,506,IDEPT5528,Aerospace Engineering,,B
SID20135792,Sem_8,92,92,99,60,49,61,53,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20146538,Sem_8,74,71,60,94,82,67,58,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20167212,Sem_8,86,59,82,80,54,86,59,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20167212,Sem_8,86,59,82,80,54,86,59,72.28571429,506,IDEPT5881,Aerospace Engineering,,B
SID20161530,Sem_7,70,80,83,99,67,65,42,72.28571429,506,IDEPT2054,Aerospace Engineering,,B
SID20144461,Sem_8,83,99,,81,82,43,45,72.16666667,433,IDEPT1423,Aerospace Engineering,,B
SID20139193,Sem_8,45,91,,80,83,74,60,72.16666667,433,IDEPT1423,Aerospace Engineering,,B
SID20184415,Sem_7,77,83,64,,90,66,53,72.16666667,433,IDEPT5528,Aerospace Engineering,,B
SID20154442,Sem_7,,81,94,49,40,75,94,72.16666667,433,IDEPT2054,Aerospace Engineering,,B
SID20158855,Sem_8,76,89,72,62,77,,57,72.16666667,433,IDEPT5528,Aerospace Engineering,,B
SID20179743,Sem_8,65,74,56,65,82,,91,72.16666667,433,IDEPT4132,Aerospace Engineering,,B
SID20167569,Sem_7,45,94,68,44,93,,89,72.16666667,433,IDEPT5528,Aerospace Engineering,,B
SID20134198,Sem_8,69,45,59,71,75,89,97,72.14285714,505,IDEPT1423,Aerospace Engineering,,B
SID20163436,Sem_8,83,48,85,83,52,58,96,72.14285714,505,IDEPT2357,Aerospace Engineering,,B
SID20173309,Sem_7,83,92,62,52,56,79,81,72.14285714,505,IDEPT1537,Aerospace Engineering,,B
SID20165547,Sem_7,59,89,97,68,57,83,52,72.14285714,505,IDEPT4132,Aerospace Engineering,,B
SID20131191,Sem_7,81,89,52,88,52,60,83,72.14285714,505,IDEPT3115,Aerospace Engineering,,B
SID20159087,Sem_8,74,82,58,83,69,43,96,72.14285714,505,IDEPT1537,Aerospace Engineering,,B
SID20164957,Sem_8,90,41,45,99,86,71,73,72.14285714,505,IDEPT2054,Aerospace Engineering,,B
SID20172350,Sem_8,49,90,95,58,64,75,74,72.14285714,505,IDEPT5881,Aerospace Engineering,,B
SID20138923,Sem_7,73,90,68,97,85,48,44,72.14285714,505,IDEPT5528,Aerospace Engineering,,B
SID20134491,Sem_7,49,52,81,96,53,99,75,72.14285714,505,IDEPT4670,Aerospace Engineering,,B
SID20174294,Sem_7,96,92,83,64,53,45,72,72.14285714,505,IDEPT4670,Aerospace Engineering,,B
SID20151950,Sem_8,78,70,49,43,87,97,81,72.14285714,505,IDEPT5528,Aerospace Engineering,,B
SID20136527,Sem_7,75,94,91,54,66,43,81,72,504,IDEPT3115,Aerospace Engineering,,B
SID20151398,Sem_7,53,78,89,77,88,73,46,72,504,IDEPT3115,Aerospace Engineering,,B
SID20182382,Sem_7,79,85,56,69,63,77,75,72,504,IDEPT5528,Aerospace Engineering,,B
SID20177096,Sem_8,44,78,49,94,95,96,48,72,504,IDEPT1537,Aerospace Engineering,,B
SID20169786,Sem_8,80,74,54,57,96,92,51,72,504,IDEPT5528,Aerospace Engineering,,B
SID20146265,Sem_7,84,60,45,62,84,97,,72,432,IDEPT3115,Aerospace Engineering,,B
