Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20155894,Sem_1,99.0,62.0,85.0,99.0,63.0,24.0,79.0,73.0,511,IDEPT2601,ME 
SID20171571,Sem_1,68.0,89.0,57.0,63.0,73.0,85.0,76.0,73.0,511,IDEPT2601,ME 
SID20178227,Sem_2,56.0,50.0,88.0,89.0,95.0,42.0,90.0,72.85714286,510,IDEPT8473,ME 
SID20155194,Sem_2,71.0,76.0,72.0,77.0,60.0,84.0,70.0,72.85714286,510,IDEPT8473,ME 
SID20176988,Sem_1,61.0,66.0,53.0,69.0,87.0,76.0,98.0,72.85714286,510,IDEPT3868,ME 
SID20145185,Sem_2,88.0,92.0,67.0,54.0,41.0,96.0,72.0,72.85714286,510,IDEPT8473,ME 
SID20159821,Sem_2,75.0,56.0,54.0,79.0,83.0,80.0,83.0,72.85714286,510,IDEPT8473,ME 
SID20171918,Sem_1,97.0,76.0,27.0,63.0,52.0,97.0,97.0,72.71428571,509,IDEPT8598,ME 
SID20138144,Sem_2,88.0,77.0,88.0,50.0,70.0,83.0,53.0,72.71428571,509,IDEPT8473,ME 
SID20178120,Sem_1,42.0,43.0,89.0,80.0,80.0,90.0,85.0,72.71428571,509,IDEPT8598,ME 
SID20187760,Sem_1,56.0,91.0,68.0,42.0,72.0,99.0,81.0,72.71428571,509,IDEPT8473,ME 
SID20185475,Sem_2,40.0,77.0,84.0,73.0,94.0,55.0,86.0,72.71428571,509,IDEPT8598,ME 
SID20161679,Sem_1,61.0,98.0,59.0,75.0,,87.0,56.0,72.66666667,436,IDEPT8598,ME 
SID20132356,Sem_2,100.0,58.0,43.0,97.0,52.0,60.0,98.0,72.57142857,508,IDEPT3868,ME 
SID20168714,Sem_1,99.0,47.0,43.0,94.0,56.0,80.0,89.0,72.57142857,508,IDEPT8598,ME 
SID20181952,Sem_1,70.0,86.0,65.0,41.0,79.0,73.0,94.0,72.57142857,508,IDEPT8598,ME 
SID20155194,Sem_1,95.0,55.0,87.0,90.0,61.0,,47.0,72.5,435,IDEPT8473,ME 
SID20151739,Sem_1,97.0,97.0,88.0,44.0,74.0,43.0,64.0,72.42857143,507,IDEPT2601,ME 
SID20152819,Sem_1,93.0,82.0,60.0,86.0,51.0,80.0,55.0,72.42857143,507,IDEPT3868,ME 
SID20135512,Sem_1,67.0,83.0,88.0,51.0,83.0,68.0,67.0,72.42857143,507,IDEPT8598,ME 
SID20148072,Sem_1,40.0,94.0,65.0,88.0,86.0,44.0,90.0,72.42857143,507,IDEPT8598,ME 
SID20144764,Sem_2,87.0,62.0,65.0,71.0,97.0,49.0,75.0,72.28571429,506,IDEPT8598,ME 
SID20159646,Sem_1,88.0,43.0,63.0,47.0,91.0,86.0,87.0,72.14285714,505,IDEPT8598,ME 
SID20159481,Sem_1,71.0,79.0,43.0,77.0,63.0,93.0,79.0,72.14285714,505,IDEPT8598,ME 
SID20137336,Sem_2,68.0,94.0,53.0,60.0,92.0,75.0,63.0,72.14285714,505,IDEPT2601,ME 
SID20177195,Sem_1,73.0,87.0,60.0,72.0,68.0,60.0,85.0,72.14285714,505,IDEPT3868,ME 
SID20187653,Sem_1,90.0,83.0,62.0,54.0,100.0,56.0,59.0,72.0,504,IDEPT8598,ME 
SID20183770,Sem_1,95.0,97.0,53.0,76.0,45.0,71.0,67.0,72.0,504,IDEPT3868,ME 
SID20157492,Sem_1,40.0,87.0,43.0,92.0,80.0,78.0,84.0,72.0,504,IDEPT3868,ME 
SID20145922,Sem_1,94.0,78.0,44.0,,41.0,94.0,81.0,72.0,432,IDEPT2601,ME 
SID20166648,Sem_2,52.0,47.0,82.0,75.0,72.0,82.0,93.0,71.85714286,503,IDEPT3868,ME 
SID20133658,Sem_2,87.0,78.0,49.0,63.0,73.0,55.0,98.0,71.85714286,503,IDEPT8473,ME 
SID20166611,Sem_1,40.0,78.0,99.0,85.0,56.0,55.0,90.0,71.85714286,503,IDEPT8598,ME 
SID20161716,Sem_2,54.0,43.0,77.0,95.0,79.0,,83.0,71.83333333,431,IDEPT3868,ME 
SID20165746,Sem_2,49.0,74.0,83.0,92.0,87.0,74.0,43.0,71.71428571,502,IDEPT8598,ME 
SID20149744,Sem_2,96.0,58.0,63.0,68.0,55.0,88.0,74.0,71.71428571,502,IDEPT8473,ME 
SID20147589,Sem_1,59.0,45.0,53.0,81.0,100.0,65.0,99.0,71.71428571,502,IDEPT3868,ME 
SID20165036,Sem_1,51.0,98.0,43.0,77.0,66.0,74.0,93.0,71.71428571,502,IDEPT2601,ME 
SID20139616,Sem_1,87.0,91.0,98.0,73.0,42.0,43.0,68.0,71.71428571,502,IDEPT8473,ME 
SID20169216,Sem_1,68.0,94.0,71.0,81.0,46.0,75.0,67.0,71.71428571,502,IDEPT8598,ME 
SID20136303,Sem_1,94.0,44.0,81.0,70.0,75.0,63.0,75.0,71.71428571,502,IDEPT3868,ME 
SID20131477,Sem_2,,98.0,67.0,44.0,87.0,83.0,51.0,71.66666667,430,IDEPT3868,ME 
SID20131176,Sem_1,92.0,93.0,46.0,71.0,53.0,48.0,98.0,71.57142857,501,IDEPT8473,ME 
SID20167841,Sem_1,43.0,96.0,63.0,62.0,89.0,69.0,78.0,71.42857143,500,IDEPT2601,ME 
SID20136421,Sem_1,72.0,54.0,85.0,55.0,100.0,62.0,72.0,71.42857143,500,IDEPT3868,ME 
SID20148841,Sem_1,69.0,55.0,84.0,43.0,100.0,49.0,100.0,71.42857143,500,IDEPT3868,ME 
SID20136266,Sem_1,89.0,47.0,97.0,59.0,68.0,41.0,99.0,71.42857143,500,IDEPT2601,ME 
SID20137574,Sem_2,79.0,88.0,73.0,46.0,52.0,64.0,98.0,71.42857143,500,IDEPT8473,ME 
SID20156422,Sem_2,73.0,,93.0,55.0,71.0,85.0,51.0,71.33333333,428,IDEPT3868,ME 
SID20168442,Sem_2,90.0,87.0,94.0,49.0,62.0,44.0,73.0,71.28571429,499,IDEPT3868,ME 
SID20134016,Sem_1,47.0,93.0,52.0,91.0,94.0,61.0,61.0,71.28571429,499,IDEPT3868,ME 
SID20135571,Sem_1,53.0,57.0,74.0,100.0,53.0,99.0,63.0,71.28571429,499,IDEPT2601,ME 
SID20182327,Sem_2,81.0,78.0,83.0,41.0,83.0,47.0,86.0,71.28571429,499,IDEPT8473,ME 
SID20155294,Sem_2,87.0,51.0,79.0,75.0,86.0,43.0,78.0,71.28571429,499,IDEPT3868,ME 
SID20162683,Sem_1,90.0,86.0,52.0,73.0,48.0,79.0,71.0,71.28571429,499,IDEPT8473,ME 
SID20183704,Sem_2,100.0,,55.0,40.0,88.0,96.0,48.0,71.16666667,427,IDEPT8598,ME 
SID20167740,Sem_2,93.0,65.0,89.0,85.0,63.0,51.0,52.0,71.14285714,498,IDEPT8473,ME 
SID20136281,Sem_1,43.0,93.0,92.0,50.0,59.0,82.0,79.0,71.14285714,498,IDEPT8473,ME 
SID20159554,Sem_1,85.0,83.0,55.0,81.0,42.0,91.0,61.0,71.14285714,498,IDEPT8598,ME 
SID20147520,Sem_1,65.0,81.0,77.0,46.0,63.0,100.0,66.0,71.14285714,498,IDEPT8598,ME 
SID20188653,Sem_1,72.0,71.0,97.0,64.0,62.0,80.0,51.0,71.0,497,IDEPT8473,ME 
SID20132744,Sem_1,57.0,49.0,78.0,64.0,96.0,91.0,62.0,71.0,497,IDEPT8598,ME 
SID20134273,Sem_1,41.0,86.0,86.0,72.0,48.0,76.0,88.0,71.0,497,IDEPT8473,ME 
SID20134273,Sem_1,41.0,86.0,86.0,72.0,48.0,76.0,88.0,71.0,497,IDEPT8473,ME 
SID20149744,Sem_1,49.0,86.0,81.0,91.0,55.0,64.0,,71.0,426,IDEPT8473,ME 
SID20161716,Sem_1,56.0,99.0,46.0,50.0,94.0,75.0,77.0,71.0,497,IDEPT3868,ME 
SID20189452,Sem_2,98.0,70.0,73.0,59.0,47.0,72.0,78.0,71.0,497,IDEPT3868,ME 
SID20164371,Sem_1,81.0,72.0,83.0,74.0,76.0,59.0,51.0,70.85714286,496,IDEPT8473,ME 
SID20167763,Sem_1,88.0,91.0,44.0,48.0,95.0,55.0,75.0,70.85714286,496,IDEPT3868,ME 
SID20142568,Sem_1,53.0,98.0,90.0,75.0,46.0,71.0,63.0,70.85714286,496,IDEPT3868,ME 
SID20158335,Sem_2,62.0,84.0,83.0,68.0,84.0,41.0,74.0,70.85714286,496,IDEPT8598,ME 
SID20131936,Sem_1,93.0,53.0,83.0,63.0,69.0,93.0,42.0,70.85714286,496,IDEPT8598,ME 
SID20169216,Sem_2,97.0,50.0,66.0,76.0,89.0,44.0,74.0,70.85714286,496,IDEPT8598,ME 
SID20146518,Sem_2,63.0,65.0,91.0,80.0,41.0,70.0,86.0,70.85714286,496,IDEPT3868,ME 
SID20184928,Sem_1,75.0,74.0,85.0,63.0,87.0,53.0,59.0,70.85714286,496,IDEPT8473,ME 
SID20149831,Sem_2,81.0,78.0,92.0,60.0,48.0,74.0,63.0,70.85714286,496,IDEPT2601,ME 
SID20187635,Sem_1,80.0,82.0,81.0,72.0,72.0,45.0,63.0,70.71428571,495,IDEPT2601,ME 
SID20151294,Sem_1,84.0,89.0,97.0,52.0,65.0,43.0,65.0,70.71428571,495,IDEPT3868,ME 
SID20155081,Sem_1,80.0,68.0,46.0,67.0,91.0,56.0,87.0,70.71428571,495,IDEPT8598,ME 
SID20131618,Sem_2,83.0,44.0,43.0,93.0,91.0,98.0,43.0,70.71428571,495,IDEPT2601,ME 
SID20152525,Sem_1,56.0,75.0,75.0,91.0,96.0,59.0,43.0,70.71428571,495,IDEPT8473,ME 
SID20188472,Sem_2,87.0,72.0,46.0,85.0,48.0,72.0,85.0,70.71428571,495,IDEPT8598,ME 
SID20166593,Sem_2,80.0,67.0,82.0,51.0,43.0,97.0,75.0,70.71428571,495,IDEPT3868,ME 
SID20145900,Sem_2,60.0,46.0,96.0,79.0,,47.0,96.0,70.66666667,424,IDEPT3868,ME 
SID20159927,Sem_2,80.0,100.0,73.0,45.0,40.0,57.0,99.0,70.57142857,494,IDEPT2601,ME 
SID20133955,Sem_2,57.0,90.0,61.0,100.0,40.0,91.0,55.0,70.57142857,494,IDEPT8473,ME 
SID20184380,Sem_1,72.0,65.0,70.0,43.0,56.0,88.0,100.0,70.57142857,494,IDEPT8598,ME 
SID20181256,Sem_1,73.0,93.0,45.0,58.0,78.0,77.0,70.0,70.57142857,494,IDEPT8598,ME 
SID20185345,Sem_1,48.0,65.0,70.0,69.0,92.0,92.0,58.0,70.57142857,494,IDEPT2601,ME 
SID20155294,Sem_1,91.0,44.0,42.0,96.0,,78.0,72.0,70.5,423,IDEPT3868,ME 
SID20157300,Sem_1,87.0,40.0,54.0,77.0,45.0,96.0,94.0,70.42857143,493,IDEPT3868,ME 
SID20162337,Sem_1,50.0,99.0,68.0,48.0,75.0,75.0,78.0,70.42857143,493,IDEPT3868,ME 
SID20132440,Sem_1,41.0,92.0,88.0,83.0,61.0,40.0,88.0,70.42857143,493,IDEPT8598,ME 
SID20182882,Sem_1,60.0,89.0,98.0,46.0,72.0,85.0,43.0,70.42857143,493,IDEPT8598,ME 
SID20181127,Sem_2,96.0,44.0,57.0,91.0,49.0,66.0,90.0,70.42857143,493,IDEPT8598,ME 
SID20178120,Sem_2,89.0,64.0,93.0,64.0,63.0,62.0,58.0,70.42857143,493,IDEPT8598,ME 
SID20141130,Sem_2,41.0,80.0,66.0,95.0,100.0,44.0,67.0,70.42857143,493,IDEPT2601,ME 
SID20139587,Sem_2,60.0,85.0,71.0,89.0,41.0,85.0,62.0,70.42857143,493,IDEPT2601,ME 
SID20183635,Sem_1,,57.0,98.0,41.0,93.0,50.0,83.0,70.33333333,422,IDEPT2601,ME 
SID20175378,Sem_1,72.0,91.0,56.0,52.0,59.0,92.0,,70.33333333,422,IDEPT8473,ME 
SID20185714,Sem_2,99.0,86.0,44.0,41.0,79.0,61.0,82.0,70.28571429,492,IDEPT2601,ME 
SID20176148,Sem_2,45.0,100.0,80.0,74.0,66.0,56.0,71.0,70.28571429,492,IDEPT8598,ME 
SID20131446,Sem_1,82.0,65.0,84.0,40.0,56.0,82.0,82.0,70.14285714,491,IDEPT2601,ME 
SID20135072,Sem_1,95.0,77.0,45.0,99.0,52.0,59.0,64.0,70.14285714,491,IDEPT2601,ME 
SID20186558,Sem_1,63.0,82.0,97.0,93.0,59.0,50.0,47.0,70.14285714,491,IDEPT8473,ME 
SID20134260,Sem_2,93.0,57.0,55.0,84.0,86.0,64.0,52.0,70.14285714,491,IDEPT2601,ME 
SID20189858,Sem_2,60.0,47.0,57.0,50.0,93.0,95.0,89.0,70.14285714,491,IDEPT8473,ME 
SID20167878,Sem_1,66.0,68.0,73.0,42.0,94.0,55.0,93.0,70.14285714,491,IDEPT2601,ME 
SID20167878,Sem_1,66.0,68.0,73.0,42.0,94.0,55.0,93.0,70.14285714,491,IDEPT2601,ME 
SID20162990,Sem_2,93.0,54.0,44.0,42.0,87.0,96.0,75.0,70.14285714,491,IDEPT8598,ME 
SID20183635,Sem_2,81.0,63.0,82.0,83.0,81.0,59.0,42.0,70.14285714,491,IDEPT2601,ME 
SID20183111,Sem_1,48.0,86.0,80.0,96.0,58.0,57.0,66.0,70.14285714,491,IDEPT8598,ME 
SID20152525,Sem_2,76.0,84.0,43.0,59.0,87.0,62.0,80.0,70.14285714,491,IDEPT8473,ME 
SID20177565,Sem_1,87.0,59.0,70.0,97.0,40.0,83.0,55.0,70.14285714,491,IDEPT2601,ME 
SID20177565,Sem_1,87.0,59.0,70.0,97.0,40.0,83.0,55.0,70.14285714,491,IDEPT2601,ME 
SID20154310,Sem_1,85.0,95.0,73.0,66.0,19.0,72.0,81.0,70.14285714,491,IDEPT8598,ME 
SID20186847,Sem_2,63.0,46.0,78.0,89.0,65.0,93.0,56.0,70.0,490,IDEPT3868,ME 
SID20136814,Sem_1,43.0,67.0,51.0,49.0,95.0,96.0,89.0,70.0,490,IDEPT8473,ME 
SID20183070,Sem_1,88.0,60.0,60.0,62.0,44.0,93.0,83.0,70.0,490,IDEPT3868,ME 
SID20167833,Sem_2,92.0,82.0,42.0,68.0,85.0,57.0,64.0,70.0,490,IDEPT8598,ME 
SID20189040,Sem_1,46.0,100.0,,74.0,62.0,87.0,51.0,70.0,420,IDEPT8473,ME 
SID20161299,Sem_1,76.0,79.0,74.0,85.0,41.0,48.0,87.0,70.0,490,IDEPT2601,ME 
SID20162362,Sem_1,56.0,20.0,67.0,89.0,91.0,100.0,66.0,69.85714286,489,IDEPT8473,ME 
SID20133628,Sem_2,47.0,64.0,80.0,59.0,98.0,56.0,85.0,69.85714286,489,IDEPT2601,ME 
SID20157994,Sem_2,54.0,83.0,50.0,93.0,73.0,79.0,57.0,69.85714286,489,IDEPT8598,ME 
SID20132217,Sem_2,88.0,40.0,61.0,63.0,90.0,85.0,62.0,69.85714286,489,IDEPT8473,ME 
SID20181127,Sem_1,85.0,47.0,60.0,74.0,79.0,62.0,82.0,69.85714286,489,IDEPT8598,ME 
SID20138788,Sem_1,68.0,63.0,,66.0,98.0,63.0,61.0,69.83333333,419,IDEPT8473,ME 
SID20135226,Sem_2,49.0,91.0,74.0,72.0,51.0,91.0,60.0,69.71428571,488,IDEPT8473,ME 
SID20137152,Sem_2,79.0,84.0,42.0,81.0,,76.0,56.0,69.66666667,418,IDEPT2601,ME 
SID20176003,Sem_2,68.0,82.0,79.0,65.0,45.0,67.0,81.0,69.57142857,487,IDEPT8598,ME 
SID20152819,Sem_2,85.0,78.0,45.0,61.0,54.0,85.0,79.0,69.57142857,487,IDEPT3868,ME 
SID20131176,Sem_2,57.0,87.0,99.0,98.0,50.0,46.0,50.0,69.57142857,487,IDEPT8473,ME 
SID20181171,Sem_1,44.0,65.0,96.0,44.0,99.0,95.0,44.0,69.57142857,487,IDEPT8473,ME 
SID20169310,Sem_1,97.0,48.0,93.0,61.0,54.0,83.0,51.0,69.57142857,487,IDEPT8473,ME 
SID20155216,Sem_1,77.0,69.0,57.0,67.0,86.0,,61.0,69.5,417,IDEPT2601,ME 
SID20156934,Sem_2,72.0,63.0,47.0,99.0,71.0,67.0,67.0,69.42857143,486,IDEPT2601,ME 
SID20164982,Sem_2,83.0,45.0,58.0,68.0,50.0,89.0,93.0,69.42857143,486,IDEPT8598,ME 
SID20149273,Sem_1,91.0,79.0,59.0,54.0,67.0,57.0,79.0,69.42857143,486,IDEPT2601,ME 
SID20149273,Sem_2,47.0,74.0,46.0,84.0,88.0,62.0,85.0,69.42857143,486,IDEPT2601,ME 
SID20181240,Sem_1,75.0,50.0,73.0,94.0,78.0,44.0,72.0,69.42857143,486,IDEPT3868,ME 
SID20167878,Sem_2,71.0,,40.0,100.0,71.0,43.0,91.0,69.33333333,416,IDEPT2601,ME 
SID20167878,Sem_2,71.0,,40.0,100.0,71.0,43.0,91.0,69.33333333,416,IDEPT2601,ME 
SID20156934,Sem_1,87.0,62.0,82.0,62.0,93.0,52.0,47.0,69.28571429,485,IDEPT2601,ME 
SID20136421,Sem_2,44.0,52.0,99.0,79.0,50.0,85.0,76.0,69.28571429,485,IDEPT3868,ME 
SID20181275,Sem_2,78.0,70.0,86.0,73.0,91.0,45.0,42.0,69.28571429,485,IDEPT8473,ME 
SID20159554,Sem_2,49.0,84.0,84.0,48.0,44.0,96.0,80.0,69.28571429,485,IDEPT8598,ME 
SID20162990,Sem_1,68.0,45.0,75.0,64.0,95.0,73.0,65.0,69.28571429,485,IDEPT8598,ME 
SID20167255,Sem_1,64.0,58.0,54.0,100.0,80.0,51.0,78.0,69.28571429,485,IDEPT8598,ME 
SID20156447,Sem_2,96.0,72.0,56.0,81.0,41.0,52.0,87.0,69.28571429,485,IDEPT3868,ME 
SID20156447,Sem_1,62.0,,92.0,62.0,87.0,52.0,60.0,69.16666667,415,IDEPT3868,ME 
SID20137928,Sem_2,95.0,61.0,41.0,61.0,59.0,98.0,69.0,69.14285714,484,IDEPT2601,ME 
SID20133235,Sem_2,72.0,65.0,50.0,63.0,87.0,55.0,92.0,69.14285714,484,IDEPT8598,ME 
SID20136447,Sem_1,94.0,42.0,62.0,81.0,71.0,72.0,62.0,69.14285714,484,IDEPT8598,ME 
SID20187653,Sem_2,76.0,65.0,62.0,66.0,78.0,55.0,82.0,69.14285714,484,IDEPT8598,ME 
SID20179658,Sem_1,86.0,85.0,72.0,42.0,66.0,64.0,69.0,69.14285714,484,IDEPT3868,ME 
SID20165263,Sem_2,47.0,64.0,70.0,77.0,64.0,87.0,75.0,69.14285714,484,IDEPT8473,ME 
SID20183770,Sem_2,68.0,81.0,96.0,63.0,56.0,45.0,75.0,69.14285714,484,IDEPT3868,ME 
SID20137865,Sem_1,96.0,94.0,83.0,51.0,56.0,60.0,44.0,69.14285714,484,IDEPT8473,ME 
SID20137002,Sem_1,48.0,78.0,88.0,70.0,49.0,90.0,60.0,69.0,483,IDEPT3868,ME 
SID20187946,Sem_1,,83.0,49.0,54.0,86.0,66.0,76.0,69.0,414,IDEPT8473,ME 
SID20132440,Sem_2,85.0,,71.0,88.0,51.0,41.0,78.0,69.0,414,IDEPT8598,ME 
SID20156025,Sem_2,75.0,56.0,61.0,64.0,46.0,94.0,87.0,69.0,483,IDEPT8473,ME 
SID20167573,Sem_1,70.0,68.0,56.0,81.0,73.0,68.0,67.0,69.0,483,IDEPT2601,ME 
SID20135456,Sem_1,42.0,71.0,96.0,56.0,55.0,88.0,75.0,69.0,483,IDEPT2601,ME 
SID20177439,Sem_1,83.0,66.0,70.0,47.0,50.0,96.0,71.0,69.0,483,IDEPT8473,ME 
SID20168453,Sem_1,58.0,53.0,59.0,86.0,88.0,51.0,88.0,69.0,483,IDEPT3868,ME 
SID20153027,Sem_2,79.0,67.0,81.0,65.0,48.0,72.0,70.0,68.85714286,482,IDEPT8473,ME 
SID20153161,Sem_2,61.0,55.0,97.0,56.0,72.0,74.0,67.0,68.85714286,482,IDEPT2601,ME 
SID20136281,Sem_2,76.0,93.0,55.0,77.0,43.0,73.0,65.0,68.85714286,482,IDEPT8473,ME 
SID20167870,Sem_2,70.0,60.0,64.0,53.0,66.0,74.0,95.0,68.85714286,482,IDEPT8598,ME 
SID20167833,Sem_1,74.0,55.0,69.0,83.0,92.0,67.0,41.0,68.71428571,481,IDEPT8598,ME 
SID20148293,Sem_1,85.0,53.0,71.0,54.0,67.0,92.0,59.0,68.71428571,481,IDEPT3868,ME 
SID20165619,Sem_1,67.0,53.0,50.0,58.0,99.0,60.0,94.0,68.71428571,481,IDEPT8598,ME 
SID20187441,Sem_2,76.0,68.0,60.0,90.0,81.0,22.0,84.0,68.71428571,481,IDEPT2601,ME 
SID20178227,Sem_1,49.0,83.0,71.0,47.0,,74.0,88.0,68.66666667,412,IDEPT8473,ME 
SID20151966,Sem_1,44.0,73.0,87.0,,,96.0,43.0,68.6,343,IDEPT2601,ME 
SID20168442,Sem_1,82.0,47.0,75.0,43.0,80.0,65.0,88.0,68.57142857,480,IDEPT3868,ME 
SID20178888,Sem_2,24.0,71.0,88.0,93.0,54.0,51.0,99.0,68.57142857,480,IDEPT8598,ME 
SID20184995,Sem_2,95.0,51.0,74.0,82.0,51.0,58.0,,68.5,411,IDEPT2601,ME 
SID20189858,Sem_1,72.0,83.0,90.0,53.0,68.0,45.0,68.0,68.42857143,479,IDEPT8473,ME 
SID20157191,Sem_2,57.0,55.0,79.0,46.0,96.0,54.0,92.0,68.42857143,479,IDEPT3868,ME 
SID20165791,Sem_2,83.0,63.0,84.0,58.0,48.0,62.0,81.0,68.42857143,479,IDEPT8598,ME 
SID20157316,Sem_1,52.0,79.0,88.0,88.0,42.0,51.0,79.0,68.42857143,479,IDEPT8598,ME 
SID20135307,Sem_1,53.0,43.0,55.0,,84.0,95.0,80.0,68.33333333,410,IDEPT3868,ME 
SID20181275,Sem_1,71.0,79.0,79.0,84.0,,56.0,41.0,68.33333333,410,IDEPT8473,ME 
SID20139226,Sem_1,49.0,89.0,71.0,,71.0,68.0,62.0,68.33333333,410,IDEPT8473,ME 
SID20174420,Sem_2,,40.0,69.0,65.0,89.0,58.0,89.0,68.33333333,410,IDEPT2601,ME 
SID20149060,Sem_1,45.0,63.0,45.0,93.0,79.0,84.0,69.0,68.28571429,478,IDEPT8473,ME 
SID20157492,Sem_2,87.0,53.0,58.0,58.0,74.0,97.0,51.0,68.28571429,478,IDEPT3868,ME 
SID20155719,Sem_1,42.0,64.0,68.0,90.0,75.0,74.0,65.0,68.28571429,478,IDEPT8473,ME 
SID20169520,Sem_1,46.0,84.0,47.0,73.0,78.0,82.0,68.0,68.28571429,478,IDEPT2601,ME 
SID20184995,Sem_1,84.0,56.0,63.0,74.0,90.0,66.0,45.0,68.28571429,478,IDEPT2601,ME 
SID20137992,Sem_1,89.0,86.0,94.0,72.0,54.0,41.0,42.0,68.28571429,478,IDEPT8473,ME 
SID20137992,Sem_1,89.0,86.0,94.0,72.0,54.0,41.0,42.0,68.28571429,478,IDEPT8473,ME 
SID20133005,Sem_2,78.0,51.0,62.0,70.0,50.0,93.0,74.0,68.28571429,478,IDEPT8598,ME 
SID20155843,Sem_2,91.0,90.0,47.0,42.0,88.0,64.0,56.0,68.28571429,478,IDEPT3868,ME 
SID20152646,Sem_2,67.0,,51.0,,73.0,67.0,83.0,68.2,341,IDEPT8473,ME 
SID20164842,Sem_1,49.0,48.0,89.0,,85.0,74.0,64.0,68.16666667,409,IDEPT8473,ME 
SID20136023,Sem_1,79.0,56.0,92.0,77.0,46.0,46.0,81.0,68.14285714,477,IDEPT8473,ME 
SID20151170,Sem_2,90.0,45.0,55.0,67.0,53.0,91.0,76.0,68.14285714,477,IDEPT3868,ME 
SID20178797,Sem_1,70.0,89.0,87.0,62.0,66.0,82.0,21.0,68.14285714,477,IDEPT8473,ME 
SID20132572,Sem_2,88.0,40.0,82.0,77.0,73.0,53.0,64.0,68.14285714,477,IDEPT3868,ME 
SID20145723,Sem_1,80.0,62.0,52.0,93.0,77.0,47.0,66.0,68.14285714,477,IDEPT2601,ME 
SID20187946,Sem_2,69.0,60.0,81.0,56.0,54.0,72.0,85.0,68.14285714,477,IDEPT8473,ME 
SID20169262,Sem_2,93.0,94.0,72.0,58.0,45.0,70.0,45.0,68.14285714,477,IDEPT2601,ME 
SID20179658,Sem_2,63.0,66.0,47.0,88.0,41.0,89.0,83.0,68.14285714,477,IDEPT3868,ME 
SID20166410,Sem_2,48.0,73.0,64.0,73.0,89.0,89.0,41.0,68.14285714,477,IDEPT8473,ME 
SID20161299,Sem_2,88.0,51.0,77.0,74.0,65.0,49.0,72.0,68.0,476,IDEPT2601,ME 
SID20184893,Sem_2,60.0,71.0,41.0,78.0,60.0,95.0,71.0,68.0,476,IDEPT8598,ME 
SID20165853,Sem_2,53.0,44.0,42.0,97.0,97.0,81.0,62.0,68.0,476,IDEPT8598,ME 
SID20165853,Sem_2,53.0,44.0,42.0,97.0,97.0,81.0,62.0,68.0,476,IDEPT8598,ME 
SID20166038,Sem_2,59.0,58.0,66.0,,46.0,79.0,100.0,68.0,408,IDEPT8473,ME 
SID20157195,Sem_1,54.0,92.0,55.0,94.0,67.0,51.0,63.0,68.0,476,IDEPT3868,ME 
SID20139839,Sem_1,73.0,43.0,62.0,91.0,41.0,81.0,85.0,68.0,476,IDEPT3868,ME 
SID20133807,Sem_1,64.0,100.0,73.0,46.0,92.0,45.0,55.0,67.85714286,475,IDEPT8598,ME 
SID20134991,Sem_2,78.0,82.0,47.0,73.0,60.0,59.0,76.0,67.85714286,475,IDEPT8473,ME 
SID20184507,Sem_1,89.0,62.0,60.0,72.0,60.0,77.0,54.0,67.71428571,474,IDEPT3868,ME 
SID20151732,Sem_1,92.0,92.0,45.0,80.0,84.0,40.0,41.0,67.71428571,474,IDEPT8473,ME 
SID20144878,Sem_1,73.0,48.0,43.0,63.0,80.0,99.0,68.0,67.71428571,474,IDEPT3868,ME 
SID20166276,Sem_2,84.0,64.0,47.0,49.0,48.0,100.0,82.0,67.71428571,474,IDEPT8473,ME 
SID20166276,Sem_1,89.0,51.0,48.0,45.0,98.0,63.0,80.0,67.71428571,474,IDEPT8473,ME 
SID20151386,Sem_1,86.0,95.0,62.0,67.0,45.0,51.0,68.0,67.71428571,474,IDEPT8598,ME 
SID20146032,Sem_1,47.0,85.0,64.0,71.0,89.0,19.0,99.0,67.71428571,474,IDEPT8473,ME 
SID20153161,Sem_1,78.0,60.0,90.0,54.0,76.0,53.0,63.0,67.71428571,474,IDEPT2601,ME 
SID20176528,Sem_1,54.0,42.0,99.0,50.0,58.0,83.0,87.0,67.57142857,473,IDEPT8473,ME 
SID20133005,Sem_1,72.0,75.0,91.0,76.0,61.0,46.0,52.0,67.57142857,473,IDEPT8598,ME 
SID20144608,Sem_1,67.0,59.0,70.0,86.0,52.0,70.0,69.0,67.57142857,473,IDEPT2601,ME 
SID20146518,Sem_1,50.0,77.0,77.0,75.0,81.0,68.0,45.0,67.57142857,473,IDEPT3868,ME 
SID20152964,Sem_1,87.0,82.0,41.0,100.0,43.0,44.0,76.0,67.57142857,473,IDEPT2601,ME 
SID20157091,Sem_1,57.0,44.0,70.0,80.0,94.0,55.0,73.0,67.57142857,473,IDEPT3868,ME 
SID20164674,Sem_1,53.0,99.0,45.0,84.0,55.0,79.0,58.0,67.57142857,473,IDEPT8598,ME 
SID20134143,Sem_2,57.0,79.0,53.0,61.0,92.0,51.0,80.0,67.57142857,473,IDEPT3868,ME 
SID20164371,Sem_2,91.0,43.0,65.0,84.0,82.0,,40.0,67.5,405,IDEPT8473,ME 
SID20184626,Sem_1,44.0,74.0,53.0,73.0,91.0,75.0,62.0,67.42857143,472,IDEPT3868,ME 
