Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,,Section
SID20176309,Sem_5,84,93,56,44,91,95,61,74.85714286,524,IDEPT4670,Aerospace Engineering,,A
SID20154607,Sem_5,67,,64,68,83,76,91,74.83333333,449,IDEPT1423,Aerospace Engineering,,A
SID20179304,Sem_5,94,52,96,100,43,71,67,74.71428571,523,IDEPT2054,Aerospace Engineering,,A
SID20139546,Sem_6,42,91,100,98,54,75,63,74.71428571,523,IDEPT4132,Aerospace Engineering,,A
SID20169169,Sem_5,55,96,83,94,47,90,58,74.71428571,523,IDEPT1537,Aerospace Engineering,,A
SID20154554,Sem_5,57,86,61,84,73,97,65,74.71428571,523,IDEPT4670,Aerospace Engineering,,A
SID20188786,Sem_5,78,81,78,69,77,40,100,74.71428571,523,IDEPT1537,Aerospace Engineering,,A
SID20151132,Sem_5,84,46,54,99,96,74,70,74.71428571,523,IDEPT2357,Aerospace Engineering,,A
SID20161440,Sem_6,76,96,42,100,69,63,77,74.71428571,523,IDEPT5881,Aerospace Engineering,,A
SID20181931,Sem_6,68,81,87,66,75,55,91,74.71428571,523,IDEPT1423,Aerospace Engineering,,A
SID20137485,Sem_6,90,88,69,65,77,72,62,74.71428571,523,IDEPT5528,Aerospace Engineering,,A
SID20147629,Sem_6,100,73,64,48,85,59,94,74.71428571,523,IDEPT4132,Aerospace Engineering,,A
SID20152986,Sem_5,100,67,47,89,77,70,73,74.71428571,523,IDEPT2357,Aerospace Engineering,,A
SID20188453,Sem_5,76,40,95,90,75,85,62,74.71428571,523,IDEPT1537,Aerospace Engineering,,A
SID20146538,Sem_5,68,53,91,57,60,94,100,74.71428571,523,IDEPT5881,Aerospace Engineering,,A
SID20131331,Sem_5,98,51,98,51,,55,95,74.66666667,448,IDEPT2054,Aerospace Engineering,,A
SID20132556,Sem_5,93,69,88,85,59,78,50,74.57142857,522,IDEPT4132,Aerospace Engineering,,A
SID20132856,Sem_5,91,19,81,79,77,78,97,74.57142857,522,IDEPT4132,Aerospace Engineering,,A
SID20169737,Sem_6,53,90,99,90,64,79,47,74.57142857,522,IDEPT2054,Aerospace Engineering,,A
SID20154554,Sem_6,66,65,87,71,74,90,69,74.57142857,522,IDEPT4670,Aerospace Engineering,,A
SID20154268,Sem_6,59,53,71,81,79,84,95,74.57142857,522,IDEPT1537,Aerospace Engineering,,A
SID20139101,Sem_5,78,98,43,78,97,77,51,74.57142857,522,IDEPT5881,Aerospace Engineering,,A
SID20139101,Sem_5,78,98,43,78,97,77,51,74.57142857,522,IDEPT5881,Aerospace Engineering,,A
SID20145635,Sem_5,94,79,54,87,48,88,72,74.57142857,522,IDEPT4670,Aerospace Engineering,,A
SID20189887,Sem_5,81,67,46,92,70,80,86,74.57142857,522,IDEPT2054,Aerospace Engineering,,A
SID20156893,Sem_6,52,91,48,93,91,59,88,74.57142857,522,IDEPT2054,Aerospace Engineering,,A
SID20185203,Sem_6,99,75,57,82,85,68,56,74.57142857,522,IDEPT4670,Aerospace Engineering,,A
SID20171701,Sem_6,71,80,60,,71,84,81,74.5,447,IDEPT3115,Aerospace Engineering,,A
SID20148305,Sem_6,95,92,62,96,,56,46,74.5,447,IDEPT4132,Aerospace Engineering,,A
SID20148365,Sem_5,,90,45,56,70,97,89,74.5,447,IDEPT2357,Aerospace Engineering,,A
SID20138349,Sem_6,70,49,99,83,99,64,57,74.42857143,521,IDEPT3115,Aerospace Engineering,,A
SID20184697,Sem_5,40,56,87,81,87,72,98,74.42857143,521,IDEPT1537,Aerospace Engineering,,A
SID20148362,Sem_5,76,56,83,73,84,92,57,74.42857143,521,IDEPT1423,Aerospace Engineering,,A
SID20131874,Sem_6,91,79,46,66,94,77,68,74.42857143,521,IDEPT1423,Aerospace Engineering,,A
SID20146265,Sem_6,91,57,74,47,74,78,100,74.42857143,521,IDEPT3115,Aerospace Engineering,,A
SID20158924,Sem_6,45,87,59,90,78,87,75,74.42857143,521,IDEPT3115,Aerospace Engineering,,A
SID20174921,Sem_5,64,92,84,73,59,65,84,74.42857143,521,IDEPT2357,Aerospace Engineering,,A
SID20185000,Sem_5,81,78,90,81,61,76,54,74.42857143,521,IDEPT1423,Aerospace Engineering,,A
SID20187704,Sem_6,89,40,70,90,74,99,59,74.42857143,521,IDEPT4132,Aerospace Engineering,,A
SID20149144,Sem_5,50,85,88,53,81,86,78,74.42857143,521,IDEPT1537,Aerospace Engineering,,A
SID20185000,Sem_5,81,78,90,81,61,76,54,74.42857143,521,IDEPT1423,Aerospace Engineering,,A
SID20154056,Sem_5,83,59,87,97,44,74,77,74.42857143,521,IDEPT5881,Aerospace Engineering,,A
SID20164876,Sem_6,55,53,84,66,97,92,74,74.42857143,521,IDEPT4938,Aerospace Engineering,,A
SID20156641,Sem_5,54,90,88,53,85,66,85,74.42857143,521,IDEPT1423,Aerospace Engineering,,A
SID20132245,Sem_6,52,,72,98,63,90,71,74.33333333,446,IDEPT2054,Aerospace Engineering,,A
SID20143783,Sem_5,100,53,40,99,92,67,69,74.28571429,520,IDEPT4938,Aerospace Engineering,,A
SID20148362,Sem_6,47,51,69,80,96,89,88,74.28571429,520,IDEPT1423,Aerospace Engineering,,A
SID20132880,Sem_6,99,91,72,49,71,96,42,74.28571429,520,IDEPT5881,Aerospace Engineering,,A
SID20163684,Sem_5,93,81,83,40,94,58,71,74.28571429,520,IDEPT1537,Aerospace Engineering,,A
SID20169047,Sem_5,47,85,87,95,60,50,96,74.28571429,520,IDEPT5881,Aerospace Engineering,,A
SID20169346,Sem_5,58,97,94,57,81,52,81,74.28571429,520,IDEPT4670,Aerospace Engineering,,A
SID20183575,Sem_5,92,78,59,52,86,98,55,74.28571429,520,IDEPT2054,Aerospace Engineering,,A
SID20168971,Sem_5,98,73,40,59,70,93,87,74.28571429,520,IDEPT5528,Aerospace Engineering,,A
SID20138501,Sem_5,81,83,82,40,76,,83,74.16666667,445,IDEPT1537,Aerospace Engineering,,A
SID20186198,Sem_5,48,79,93,90,91,,44,74.16666667,445,IDEPT4670,Aerospace Engineering,,A
SID20155623,Sem_6,55,63,77,80,76,94,,74.16666667,445,IDEPT5528,Aerospace Engineering,,A
SID20181163,Sem_6,86,50,89,97,83,45,69,74.14285714,519,IDEPT4670,Aerospace Engineering,,A
SID20167212,Sem_5,93,99,88,50,63,60,66,74.14285714,519,IDEPT5881,Aerospace Engineering,,A
SID20167212,Sem_5,93,99,88,50,63,60,66,74.14285714,519,IDEPT5881,Aerospace Engineering,,A
SID20133342,Sem_5,42,93,78,92,43,76,95,74.14285714,519,IDEPT5528,Aerospace Engineering,,A
SID20148761,Sem_5,71,72,58,81,61,82,94,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20172162,Sem_5,79,43,52,94,81,84,86,74.14285714,519,IDEPT4670,Aerospace Engineering,,A
SID20181327,Sem_5,84,58,90,70,68,63,86,74.14285714,519,IDEPT2054,Aerospace Engineering,,A
SID20154472,Sem_6,81,40,87,95,65,84,67,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20176782,Sem_6,64,60,81,81,64,90,79,74.14285714,519,IDEPT2054,Aerospace Engineering,,A
SID20156286,Sem_5,82,58,53,82,96,90,58,74.14285714,519,IDEPT1423,Aerospace Engineering,,A
SID20181457,Sem_6,98,49,75,62,80,70,85,74.14285714,519,IDEPT2054,Aerospace Engineering,,A
SID20185980,Sem_5,89,68,61,79,58,93,71,74.14285714,519,IDEPT4132,Aerospace Engineering,,A
SID20185254,Sem_5,91,59,48,82,90,79,69,74,518,IDEPT1537,Aerospace Engineering,,A
SID20146413,Sem_5,70,40,94,89,82,96,47,74,518,IDEPT1537,Aerospace Engineering,,A
SID20176889,Sem_6,88,63,62,88,72,82,63,74,518,IDEPT5881,Aerospace Engineering,,A
SID20172302,Sem_5,84,86,75,73,85,40,75,74,518,IDEPT1537,Aerospace Engineering,,A
SID20185004,Sem_5,74,76,64,91,71,62,80,74,518,IDEPT4132,Aerospace Engineering,,A
SID20152875,Sem_5,90,63,91,92,63,65,54,74,518,IDEPT4938,Aerospace Engineering,,A
SID20132171,Sem_5,48,,91,92,83,61,69,74,444,IDEPT3115,Aerospace Engineering,,A
SID20177567,Sem_6,91,80,55,52,57,97,86,74,518,IDEPT1537,Aerospace Engineering,,A
SID20189227,Sem_5,96,58,73,58,64,82,87,74,518,IDEPT5528,Aerospace Engineering,,A
SID20188067,Sem_6,52,81,99,86,77,99,24,74,518,IDEPT1423,Aerospace Engineering,,A
SID20169702,Sem_6,88,82,92,45,94,59,58,74,518,IDEPT5528,Aerospace Engineering,,A
SID20158637,Sem_5,100,52,61,98,59,71,77,74,518,IDEPT3115,Aerospace Engineering,,A
SID20165687,Sem_5,71,80,80,57,77,88,65,74,518,IDEPT2357,Aerospace Engineering,,A
SID20165383,Sem_5,86,76,96,55,61,50,94,74,518,IDEPT4670,Aerospace Engineering,,A
SID20135312,Sem_6,64,83,76,69,77,69,79,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20163712,Sem_5,72,70,82,73,93,52,75,73.85714286,517,IDEPT4938,Aerospace Engineering,,A
SID20144569,Sem_6,89,56,84,94,91,62,41,73.85714286,517,IDEPT3115,Aerospace Engineering,,A
SID20152851,Sem_6,40,64,44,98,97,84,90,73.85714286,517,IDEPT5881,Aerospace Engineering,,A
SID20174578,Sem_5,65,74,90,72,99,94,23,73.85714286,517,IDEPT4670,Aerospace Engineering,,A
SID20171422,Sem_5,72,48,83,44,81,95,94,73.85714286,517,IDEPT5881,Aerospace Engineering,,A
SID20142472,Sem_6,91,83,47,63,72,78,83,73.85714286,517,IDEPT2054,Aerospace Engineering,,A
SID20186236,Sem_6,97,52,62,93,53,60,100,73.85714286,517,IDEPT2357,Aerospace Engineering,,A
SID20148684,Sem_6,67,50,78,98,85,65,,73.83333333,443,IDEPT1537,Aerospace Engineering,,A
SID20146665,Sem_6,69,,63,62,,90,85,73.8,369,IDEPT2054,Aerospace Engineering,,A
SID20146665,Sem_6,69,,63,62,,90,85,73.8,369,IDEPT2054,Aerospace Engineering,,A
SID20149123,Sem_6,68,85,86,49,92,63,73,73.71428571,516,IDEPT2054,Aerospace Engineering,,A
SID20173309,Sem_5,84,49,87,67,52,83,94,73.71428571,516,IDEPT1537,Aerospace Engineering,,A
SID20157678,Sem_6,56,80,86,40,84,89,81,73.71428571,516,IDEPT4132,Aerospace Engineering,,A
SID20188474,Sem_5,67,54,72,84,82,64,93,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20151945,Sem_6,81,92,83,72,67,60,61,73.71428571,516,IDEPT4938,Aerospace Engineering,,A
SID20151945,Sem_6,81,92,83,72,67,60,61,73.71428571,516,IDEPT4938,Aerospace Engineering,,A
SID20181215,Sem_6,81,46,95,65,84,100,45,73.71428571,516,IDEPT5528,Aerospace Engineering,,A
SID20138349,Sem_5,84,48,54,94,68,78,90,73.71428571,516,IDEPT3115,Aerospace Engineering,,A
SID20134607,Sem_6,91,44,46,97,84,70,84,73.71428571,516,IDEPT2357,Aerospace Engineering,,A
SID20188274,Sem_5,73,67,100,86,94,51,45,73.71428571,516,IDEPT4670,Aerospace Engineering,,A
SID20155662,Sem_6,50,76,87,98,45,96,64,73.71428571,516,IDEPT2357,Aerospace Engineering,,A
SID20177013,Sem_6,52,29,97,98,91,53,95,73.57142857,515,IDEPT5881,Aerospace Engineering,,A
SID20164235,Sem_6,96,84,63,46,61,72,93,73.57142857,515,IDEPT1423,Aerospace Engineering,,A
SID20159289,Sem_6,47,80,96,95,68,48,81,73.57142857,515,IDEPT1423,Aerospace Engineering,,A
SID20153215,Sem_6,54,79,92,57,99,49,85,73.57142857,515,IDEPT1423,Aerospace Engineering,,A
SID20182382,Sem_6,92,72,57,89,57,59,89,73.57142857,515,IDEPT5528,Aerospace Engineering,,A
SID20139125,Sem_5,50,60,74,87,78,81,85,73.57142857,515,IDEPT4670,Aerospace Engineering,,A
SID20189867,Sem_5,83,93,59,67,41,73,99,73.57142857,515,IDEPT2357,Aerospace Engineering,,A
SID20153794,Sem_6,68,64,95,54,81,79,74,73.57142857,515,IDEPT1537,Aerospace Engineering,,A
SID20164876,Sem_5,87,77,96,44,82,54,75,73.57142857,515,IDEPT4938,Aerospace Engineering,,A
SID20167262,Sem_5,63,80,56,,64,91,87,73.5,441,IDEPT3115,Aerospace Engineering,,A
SID20171710,Sem_6,94,48,58,85,,72,84,73.5,441,IDEPT4938,Aerospace Engineering,,A
SID20151733,Sem_5,,41,82,92,71,71,84,73.5,441,IDEPT2357,Aerospace Engineering,,A
SID20147408,Sem_5,90,63,100,68,68,43,82,73.42857143,514,IDEPT1537,Aerospace Engineering,,A
SID20184697,Sem_6,49,80,93,84,67,65,76,73.42857143,514,IDEPT1537,Aerospace Engineering,,A
SID20149017,Sem_6,97,69,83,57,42,73,93,73.42857143,514,IDEPT4938,Aerospace Engineering,,A
SID20177337,Sem_5,81,86,47,85,87,50,78,73.42857143,514,IDEPT1537,Aerospace Engineering,,A
SID20132095,Sem_5,74,44,99,75,64,85,73,73.42857143,514,IDEPT5528,Aerospace Engineering,,A
SID20166890,Sem_5,81,57,87,53,79,99,58,73.42857143,514,IDEPT2357,Aerospace Engineering,,A
SID20168425,Sem_6,82,66,62,93,95,49,67,73.42857143,514,IDEPT3115,Aerospace Engineering,,A
SID20154243,Sem_5,73,98,47,79,99,51,67,73.42857143,514,IDEPT5528,Aerospace Engineering,,B
SID20154651,Sem_6,67,96,53,73,59,98,68,73.42857143,514,IDEPT4670,Aerospace Engineering,,B
SID20163094,Sem_6,55,100,59,64,52,89,95,73.42857143,514,IDEPT3115,Aerospace Engineering,,B
SID20139125,Sem_6,66,96,41,57,57,100,97,73.42857143,514,IDEPT4670,Aerospace Engineering,,B
SID20149468,Sem_5,60,78,65,94,97,95,25,73.42857143,514,IDEPT3115,Aerospace Engineering,,B
SID20151759,Sem_6,56,80,84,77,45,90,82,73.42857143,514,IDEPT2357,Aerospace Engineering,,B
SID20179733,Sem_5,75,69,90,46,82,81,71,73.42857143,514,IDEPT4132,Aerospace Engineering,,B
SID20172115,Sem_6,93,59,79,87,71,45,80,73.42857143,514,IDEPT2357,Aerospace Engineering,,B
SID20132095,Sem_5,74,44,99,75,64,85,73,73.42857143,514,IDEPT5528,Aerospace Engineering,,B
SID20166722,Sem_5,71,73,69,91,42,80,88,73.42857143,514,IDEPT1423,Aerospace Engineering,,B
SID20156827,Sem_6,92,89,100,61,45,71,56,73.42857143,514,IDEPT5528,Aerospace Engineering,,B
SID20139598,Sem_6,,74,62,99,67,98,40,73.33333333,440,IDEPT1537,Aerospace Engineering,,B
SID20145183,Sem_6,93,42,91,87,83,,44,73.33333333,440,IDEPT3115,Aerospace Engineering,,B
SID20131331,Sem_6,72,78,74,99,64,51,75,73.28571429,513,IDEPT2054,Aerospace Engineering,,B
SID20177895,Sem_5,53,97,77,50,48,91,97,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20177401,Sem_5,63,94,53,98,61,79,65,73.28571429,513,IDEPT4670,Aerospace Engineering,,B
SID20156272,Sem_5,72,92,62,79,46,83,79,73.28571429,513,IDEPT3115,Aerospace Engineering,,B
SID20174489,Sem_5,61,69,82,82,47,77,95,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20179054,Sem_6,58,76,99,49,99,67,65,73.28571429,513,IDEPT1537,Aerospace Engineering,,B
SID20163252,Sem_5,48,53,82,56,99,97,78,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20164821,Sem_6,41,77,58,75,82,92,88,73.28571429,513,IDEPT5881,Aerospace Engineering,,B
SID20164036,Sem_6,80,47,74,89,55,95,73,73.28571429,513,IDEPT1537,Aerospace Engineering,,B
SID20142323,Sem_6,77,72,68,65,74,87,70,73.28571429,513,IDEPT5528,Aerospace Engineering,,B
SID20135153,Sem_5,99,83,48,89,88,43,63,73.28571429,513,IDEPT4670,Aerospace Engineering,,B
SID20166890,Sem_6,75,72,48,92,88,40,98,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20164424,Sem_5,56,48,81,57,92,82,97,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20136918,Sem_6,83,81,89,80,55,72,53,73.28571429,513,IDEPT1423,Aerospace Engineering,,B
SID20164424,Sem_5,56,48,81,57,92,82,97,73.28571429,513,IDEPT2357,Aerospace Engineering,,B
SID20158184,Sem_6,88,67,94,93,,51,46,73.16666667,439,IDEPT1537,Aerospace Engineering,,B
SID20152516,Sem_6,87,,65,66,68,71,82,73.16666667,439,IDEPT3115,Aerospace Engineering,,B
SID20169713,Sem_6,,80,53,62,81,81,82,73.16666667,439,IDEPT1423,Aerospace Engineering,,B
SID20148534,Sem_6,87,54,75,,99,44,80,73.16666667,439,IDEPT4938,Aerospace Engineering,,B
SID20134491,Sem_5,90,99,68,81,87,47,40,73.14285714,512,IDEPT4670,Aerospace Engineering,,B
SID20132245,Sem_5,56,96,87,75,65,63,70,73.14285714,512,IDEPT2054,Aerospace Engineering,,B
SID20173853,Sem_5,96,60,83,59,57,60,97,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20144160,Sem_6,98,73,82,90,76,67,26,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20144160,Sem_6,98,73,82,90,76,67,26,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20143337,Sem_6,45,54,94,56,73,96,94,73.14285714,512,IDEPT4938,Aerospace Engineering,,B
SID20173853,Sem_5,96,60,83,59,57,60,97,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20179496,Sem_5,84,86,66,63,59,89,65,73.14285714,512,IDEPT1537,Aerospace Engineering,,B
SID20168164,Sem_5,52,71,93,91,75,51,79,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20168164,Sem_5,52,71,93,91,75,51,79,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20139097,Sem_6,40,67,60,96,91,95,63,73.14285714,512,IDEPT2357,Aerospace Engineering,,B
SID20189244,Sem_6,88,86,60,69,90,75,44,73.14285714,512,IDEPT4132,Aerospace Engineering,,B
SID20158308,Sem_5,67,98,50,67,60,93,77,73.14285714,512,IDEPT5881,Aerospace Engineering,,B
SID20174707,Sem_6,90,84,70,74,55,48,91,73.14285714,512,IDEPT2054,Aerospace Engineering,,B
SID20136527,Sem_6,84,84,65,61,66,60,92,73.14285714,512,IDEPT3115,Aerospace Engineering,,B
SID20156717,Sem_6,47,97,72,84,61,98,53,73.14285714,512,IDEPT1423,Aerospace Engineering,,B
SID20178945,Sem_6,40,78,94,95,55,57,93,73.14285714,512,IDEPT4938,Aerospace Engineering,,B
SID20153407,Sem_5,94,72,68,77,59,66,75,73,511,IDEPT2357,Aerospace Engineering,,B
SID20134161,Sem_5,53,86,68,60,80,80,84,73,511,IDEPT5881,Aerospace Engineering,,B
SID20184655,Sem_6,96,100,41,92,41,50,91,73,511,IDEPT4670,Aerospace Engineering,,B
SID20151701,Sem_6,50,84,71,55,61,94,96,73,511,IDEPT2054,Aerospace Engineering,,B
SID20184655,Sem_6,96,100,41,92,41,50,91,73,511,IDEPT4670,Aerospace Engineering,,B
SID20132856,Sem_6,52,63,100,61,100,79,56,73,511,IDEPT4132,Aerospace Engineering,,B
SID20189244,Sem_5,47,99,87,68,77,84,49,73,511,IDEPT4132,Aerospace Engineering,,B
SID20167238,Sem_5,76,100,76,54,82,51,72,73,511,IDEPT4938,Aerospace Engineering,,B
SID20147597,Sem_5,87,28,93,78,97,55,73,73,511,IDEPT4670,Aerospace Engineering,,B
SID20134161,Sem_5,53,86,68,60,80,80,84,73,511,IDEPT5881,Aerospace Engineering,,B
SID20185028,Sem_6,89,61,77,65,43,90,86,73,511,IDEPT3115,Aerospace Engineering,,B
SID20137021,Sem_5,45,55,66,84,68,93,100,73,511,IDEPT4938,Aerospace Engineering,,B
SID20174102,Sem_6,83,51,50,79,93,85,70,73,511,IDEPT4132,Aerospace Engineering,,B
SID20154332,Sem_5,100,40,77,76,74,57,86,72.85714286,510,IDEPT4938,Aerospace Engineering,,B
SID20162034,Sem_6,57,82,44,69,94,87,77,72.85714286,510,IDEPT4670,Aerospace Engineering,,B
SID20133123,Sem_6,58,46,98,98,69,45,96,72.85714286,510,IDEPT1537,Aerospace Engineering,,B
SID20137984,Sem_5,57,99,44,83,41,90,96,72.85714286,510,IDEPT3115,Aerospace Engineering,,B
SID20166740,Sem_6,44,73,67,66,89,85,86,72.85714286,510,IDEPT2054,Aerospace Engineering,,B
SID20141776,Sem_6,78,71,98,74,63,54,72,72.85714286,510,IDEPT4132,Aerospace Engineering,,B
SID20153308,Sem_6,66,72,81,88,63,41,99,72.85714286,510,IDEPT2357,Aerospace Engineering,,B
SID20133068,Sem_6,100,76,86,49,55,65,79,72.85714286,510,IDEPT2054,Aerospace Engineering,,B
SID20164281,Sem_5,75,61,80,65,64,85,80,72.85714286,510,IDEPT5528,Aerospace Engineering,,B
SID20157761,Sem_5,77,91,65,58,95,47,77,72.85714286,510,IDEPT1423,Aerospace Engineering,,B
SID20143051,Sem_5,55,84,72,98,65,48,88,72.85714286,510,IDEPT5881,Aerospace Engineering,,B
SID20189126,Sem_6,96,99,,47,62,69,64,72.83333333,437,IDEPT5528,Aerospace Engineering,,B
SID20165806,Sem_6,,61,41,59,99,80,97,72.83333333,437,IDEPT1423,Aerospace Engineering,,B
SID20162445,Sem_6,64,81,88,83,,,48,72.8,364,IDEPT4670,Aerospace Engineering,,B
SID20162250,Sem_6,82,99,57,61,91,69,50,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20168164,Sem_6,54,96,69,81,42,68,99,72.71428571,509,IDEPT4132,Aerospace Engineering,,B
SID20168164,Sem_6,54,96,69,81,42,68,99,72.71428571,509,IDEPT4132,Aerospace Engineering,,B
SID20133729,Sem_6,100,61,50,85,56,91,66,72.71428571,509,IDEPT5528,Aerospace Engineering,,B
SID20186248,Sem_6,85,88,84,55,49,100,48,72.71428571,509,IDEPT4938,Aerospace Engineering,,B
SID20185627,Sem_6,44,89,96,98,47,53,82,72.71428571,509,IDEPT3115,Aerospace Engineering,,B
SID20133549,Sem_5,95,99,62,43,78,91,41,72.71428571,509,IDEPT4670,Aerospace Engineering,,B
SID20166911,Sem_5,63,55,82,92,99,43,75,72.71428571,509,IDEPT5528,Aerospace Engineering,,B
SID20161367,Sem_5,72,75,80,99,41,84,58,72.71428571,509,IDEPT1423,Aerospace Engineering,,B
SID20139329,Sem_6,77,60,99,63,64,78,68,72.71428571,509,IDEPT5881,Aerospace Engineering,,B
SID20134683,Sem_6,98,95,71,93,53,50,49,72.71428571,509,IDEPT5528,Aerospace Engineering,,B
SID20145691,Sem_6,55,69,74,74,100,85,52,72.71428571,509,IDEPT5881,Aerospace Engineering,,B
SID20168875,Sem_5,81,68,81,72,65,69,73,72.71428571,509,IDEPT2357,Aerospace Engineering,,B
SID20138866,Sem_6,98,95,60,55,85,59,57,72.71428571,509,IDEPT4670,Aerospace Engineering,,B
SID20159964,Sem_5,68,94,92,66,63,53,,72.66666667,436,IDEPT2054,Aerospace Engineering,,B
SID20141991,Sem_6,93,98,92,64,,49,40,72.66666667,436,IDEPT2054,Aerospace Engineering,,B
SID20186253,Sem_6,81,47,85,75,44,76,100,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20148396,Sem_6,95,66,64,96,84,44,59,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20149935,Sem_5,44,68,78,66,95,95,62,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20144620,Sem_6,71,80,78,100,75,62,42,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20157761,Sem_6,85,88,63,56,79,86,51,72.57142857,508,IDEPT1423,Aerospace Engineering,,B
SID20152986,Sem_6,61,95,67,53,67,86,79,72.57142857,508,IDEPT2357,Aerospace Engineering,,B
SID20132992,Sem_5,62,92,79,82,57,56,80,72.57142857,508,IDEPT4132,Aerospace Engineering,,B
SID20147523,Sem_5,65,82,79,87,55,47,93,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20147523,Sem_5,65,82,79,87,55,47,93,72.57142857,508,IDEPT1537,Aerospace Engineering,,B
SID20133211,Sem_6,60,56,78,97,85,87,45,72.57142857,508,IDEPT4670,Aerospace Engineering,,B
SID20147129,Sem_5,80,95,67,61,70,68,67,72.57142857,508,IDEPT3115,Aerospace Engineering,,B
SID20169702,Sem_5,55,59,97,85,57,71,84,72.57142857,508,IDEPT5528,Aerospace Engineering,,B
SID20142918,Sem_5,50,97,85,82,89,43,62,72.57142857,508,IDEPT4670,Aerospace Engineering,,B
SID20135678,Sem_6,97,75,100,40,76,56,64,72.57142857,508,IDEPT3115,Aerospace Engineering,,B
SID20174489,Sem_6,95,66,48,54,,82,90,72.5,435,IDEPT2357,Aerospace Engineering,,B
SID20137931,Sem_5,56,,63,91,97,88,40,72.5,435,IDEPT1537,Aerospace Engineering,,B
SID20156424,Sem_5,53,60,98,50,74,83,89,72.42857143,507,IDEPT4670,Aerospace Engineering,,B
SID20186208,Sem_5,93,90,48,95,61,48,72,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20137184,Sem_5,70,91,83,75,53,73,62,72.42857143,507,IDEPT4132,Aerospace Engineering,,B
SID20159716,Sem_5,66,90,94,57,76,51,73,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20183940,Sem_6,79,94,52,74,46,94,68,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20175655,Sem_6,92,72,73,47,64,73,86,72.42857143,507,IDEPT4938,Aerospace Engineering,,B
SID20177401,Sem_6,98,56,68,83,42,94,66,72.42857143,507,IDEPT4670,Aerospace Engineering,,B
SID20151132,Sem_6,86,70,74,60,90,62,65,72.42857143,507,IDEPT2357,Aerospace Engineering,,B
SID20134476,Sem_6,40,68,88,61,79,87,84,72.42857143,507,IDEPT3115,Aerospace Engineering,,B
SID20137616,Sem_6,96,95,47,49,75,65,80,72.42857143,507,IDEPT4670,Aerospace Engineering,,B
SID20152987,Sem_6,99,74,81,66,51,46,90,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20169713,Sem_5,71,80,51,71,47,88,99,72.42857143,507,IDEPT1423,Aerospace Engineering,,B
SID20162498,Sem_5,78,92,78,42,91,82,44,72.42857143,507,IDEPT5881,Aerospace Engineering,,B
SID20165724,Sem_6,96,84,53,57,97,46,74,72.42857143,507,IDEPT2054,Aerospace Engineering,,B
SID20144670,Sem_5,95,91,88,53,65,63,52,72.42857143,507,IDEPT4938,Aerospace Engineering,,B
SID20177541,Sem_6,100,49,57,66,82,60,93,72.42857143,507,IDEPT3115,Aerospace Engineering,,B
SID20158060,Sem_6,56,88,63,75,97,57,71,72.42857143,507,IDEPT2357,Aerospace Engineering,,B
SID20173377,Sem_5,69,81,67,88,73,65,64,72.42857143,507,IDEPT2357,Aerospace Engineering,,B
SID20142332,Sem_6,90,,75,41,,84,72,72.4,362,IDEPT2357,Aerospace Engineering,,B
SID20171584,Sem_6,90,44,71,85,98,46,,72.33333333,434,IDEPT1423,Aerospace Engineering,,B
SID20141779,Sem_6,84,95,54,46,,86,69,72.33333333,434,IDEPT4670,Aerospace Engineering,,B
SID20162180,Sem_6,,43,69,98,54,96,74,72.33333333,434,IDEPT3115,Aerospace Engineering,,B
SID20153585,Sem_5,66,93,80,79,60,85,43,72.28571429,506,IDEPT4132,Aerospace Engineering,,B
SID20147727,Sem_5,67,66,83,45,95,86,64,72.28571429,506,IDEPT2054,Aerospace Engineering,,B
SID20179586,Sem_6,90,53,71,71,52,84,85,72.28571429,506,IDEPT1423,Aerospace Engineering,,B
