Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20139616,Sem_2,92.0,77.0,43.0,95.0,50.0,61.0,51.0,67.0,469,IDEPT8473,ME 
SID20141494,Sem_2,45.0,83.0,72.0,77.0,40.0,51.0,100.0,66.85714286,468,IDEPT8598,ME 
SID20151966,Sem_2,50.0,64.0,47.0,91.0,84.0,58.0,73.0,66.71428571,467,IDEPT2601,ME 
SID20133520,Sem_2,42.0,53.0,60.0,79.0,42.0,100.0,90.0,66.57142857,466,IDEPT3868,ME 
SID20151386,Sem_2,90.0,71.0,82.0,47.0,56.0,61.0,59.0,66.57142857,466,IDEPT8598,ME 
SID20137002,Sem_2,85.0,60.0,69.0,62.0,65.0,54.0,70.0,66.42857143,465,IDEPT3868,ME 
SID20133084,Sem_2,99.0,41.0,57.0,46.0,88.0,63.0,71.0,66.42857143,465,IDEPT8473,ME 
SID20171571,Sem_2,59.0,42.0,92.0,40.0,85.0,84.0,63.0,66.42857143,465,IDEPT2601,ME 
SID20135512,Sem_2,78.0,79.0,53.0,,51.0,74.0,63.0,66.33333333,398,IDEPT8598,ME 
SID20164268,Sem_2,75.0,24.0,100.0,86.0,42.0,67.0,70.0,66.28571429,464,IDEPT8598,ME 
SID20188046,Sem_2,65.0,61.0,60.0,73.0,99.0,50.0,56.0,66.28571429,464,IDEPT8473,ME 
SID20153877,Sem_2,80.0,50.0,91.0,46.0,82.0,47.0,67.0,66.14285714,463,IDEPT8598,ME 
SID20171878,Sem_2,59.0,90.0,77.0,50.0,65.0,64.0,58.0,66.14285714,463,IDEPT8473,ME 
SID20178767,Sem_2,42.0,79.0,82.0,48.0,47.0,75.0,89.0,66.0,462,IDEPT2601,ME 
SID20172499,Sem_2,88.0,42.0,52.0,82.0,50.0,79.0,69.0,66.0,462,IDEPT3868,ME 
SID20142478,Sem_2,80.0,46.0,76.0,51.0,74.0,65.0,70.0,66.0,462,IDEPT8598,ME 
SID20171645,Sem_2,83.0,79.0,54.0,44.0,56.0,88.0,58.0,66.0,462,IDEPT2601,ME 
SID20164842,Sem_2,40.0,68.0,97.0,45.0,73.0,50.0,89.0,66.0,462,IDEPT8473,ME 
SID20156409,Sem_2,45.0,73.0,50.0,50.0,58.0,97.0,89.0,66.0,462,IDEPT8598,ME 
SID20141431,Sem_2,92.0,70.0,70.0,92.0,50.0,42.0,45.0,65.85714286,461,IDEPT8598,ME 
SID20131830,Sem_2,42.0,84.0,42.0,75.0,73.0,94.0,51.0,65.85714286,461,IDEPT8473,ME 
SID20162159,Sem_2,51.0,74.0,78.0,96.0,71.0,46.0,44.0,65.71428571,460,IDEPT3868,ME 
SID20145723,Sem_2,53.0,64.0,40.0,78.0,89.0,92.0,44.0,65.71428571,460,IDEPT2601,ME 
SID20143941,Sem_2,97.0,71.0,53.0,87.0,43.0,59.0,49.0,65.57142857,459,IDEPT3868,ME 
SID20161608,Sem_2,89.0,74.0,51.0,93.0,48.0,62.0,42.0,65.57142857,459,IDEPT8473,ME 
SID20134659,Sem_2,45.0,64.0,74.0,64.0,91.0,54.0,66.0,65.42857143,458,IDEPT2601,ME 
SID20168399,Sem_2,46.0,83.0,62.0,54.0,53.0,81.0,79.0,65.42857143,458,IDEPT8598,ME 
SID20141655,Sem_2,49.0,45.0,84.0,84.0,66.0,77.0,53.0,65.42857143,458,IDEPT2601,ME 
SID20184928,Sem_2,43.0,41.0,60.0,64.0,100.0,53.0,97.0,65.42857143,458,IDEPT8473,ME 
SID20166772,Sem_2,94.0,67.0,80.0,48.0,43.0,60.0,66.0,65.42857143,458,IDEPT8598,ME 
SID20143326,Sem_2,97.0,40.0,44.0,58.0,86.0,54.0,79.0,65.42857143,458,IDEPT2601,ME 
SID20167255,Sem_2,56.0,82.0,82.0,82.0,49.0,60.0,46.0,65.28571429,457,IDEPT8598,ME 
SID20148721,Sem_2,98.0,83.0,50.0,80.0,43.0,58.0,45.0,65.28571429,457,IDEPT8473,ME 
SID20137992,Sem_2,53.0,70.0,40.0,42.0,78.0,99.0,73.0,65.0,455,IDEPT8473,ME 
SID20137992,Sem_2,53.0,70.0,40.0,42.0,78.0,99.0,73.0,65.0,455,IDEPT8473,ME 
SID20136303,Sem_2,48.0,65.0,57.0,60.0,75.0,93.0,57.0,65.0,455,IDEPT3868,ME 
SID20149060,Sem_2,64.0,53.0,82.0,82.0,,54.0,54.0,64.83333333,389,IDEPT8473,ME 
SID20181849,Sem_2,68.0,56.0,73.0,62.0,91.0,42.0,61.0,64.71428571,453,IDEPT3868,ME 
SID20155719,Sem_2,71.0,63.0,49.0,54.0,79.0,69.0,68.0,64.71428571,453,IDEPT8473,ME 
SID20174041,Sem_2,43.0,51.0,71.0,81.0,54.0,65.0,87.0,64.57142857,452,IDEPT8473,ME 
SID20134240,Sem_2,82.0,84.0,47.0,91.0,61.0,40.0,46.0,64.42857143,451,IDEPT8598,ME 
SID20131446,Sem_2,75.0,84.0,53.0,62.0,50.0,66.0,61.0,64.42857143,451,IDEPT2601,ME 
SID20166609,Sem_2,47.0,41.0,51.0,85.0,97.0,78.0,52.0,64.42857143,451,IDEPT8598,ME 
SID20134273,Sem_2,57.0,40.0,51.0,54.0,85.0,72.0,91.0,64.28571429,450,IDEPT8473,ME 
SID20183160,Sem_2,52.0,91.0,72.0,44.0,59.0,44.0,88.0,64.28571429,450,IDEPT8473,ME 
SID20134273,Sem_2,57.0,40.0,51.0,54.0,85.0,72.0,91.0,64.28571429,450,IDEPT8473,ME 
SID20189040,Sem_2,59.0,50.0,59.0,42.0,98.0,55.0,87.0,64.28571429,450,IDEPT8473,ME 
SID20188653,Sem_2,40.0,64.0,96.0,52.0,21.0,88.0,88.0,64.14285714,449,IDEPT8473,ME 
SID20154310,Sem_2,56.0,64.0,41.0,61.0,92.0,85.0,49.0,64.0,448,IDEPT8598,ME 
SID20145894,Sem_2,71.0,50.0,59.0,97.0,47.0,61.0,63.0,64.0,448,IDEPT8598,ME 
SID20173333,Sem_2,86.0,53.0,68.0,41.0,87.0,52.0,61.0,64.0,448,IDEPT8473,ME 
SID20169927,Sem_2,66.0,98.0,66.0,45.0,65.0,67.0,40.0,63.85714286,447,IDEPT8598,ME 
SID20151704,Sem_2,59.0,42.0,82.0,62.0,41.0,79.0,81.0,63.71428571,446,IDEPT8473,ME 
SID20189877,Sem_2,50.0,88.0,80.0,73.0,62.0,22.0,70.0,63.57142857,445,IDEPT8598,ME 
SID20133807,Sem_2,44.0,73.0,82.0,49.0,76.0,57.0,64.0,63.57142857,445,IDEPT8598,ME 
SID20189404,Sem_2,54.0,75.0,95.0,74.0,41.0,40.0,66.0,63.57142857,445,IDEPT2601,ME 
SID20152930,Sem_2,58.0,68.0,40.0,85.0,55.0,81.0,57.0,63.42857143,444,IDEPT3868,ME 
SID20174621,Sem_2,75.0,61.0,,50.0,63.0,64.0,67.0,63.33333333,380,IDEPT2601,ME 
SID20145652,Sem_2,43.0,73.0,54.0,44.0,81.0,86.0,62.0,63.28571429,443,IDEPT3868,ME 
SID20184276,Sem_2,63.0,40.0,59.0,52.0,82.0,56.0,91.0,63.28571429,443,IDEPT2601,ME 
SID20171757,Sem_2,46.0,48.0,71.0,89.0,73.0,58.0,57.0,63.14285714,442,IDEPT2601,ME 
SID20163480,Sem_2,55.0,75.0,50.0,72.0,44.0,47.0,99.0,63.14285714,442,IDEPT8598,ME 
SID20147483,Sem_2,42.0,100.0,69.0,80.0,48.0,42.0,61.0,63.14285714,442,IDEPT8598,ME 
SID20155894,Sem_2,68.0,77.0,42.0,61.0,58.0,76.0,60.0,63.14285714,442,IDEPT2601,ME 
SID20136447,Sem_2,73.0,55.0,61.0,49.0,64.0,68.0,71.0,63.0,441,IDEPT8598,ME 
SID20153592,Sem_2,45.0,51.0,59.0,64.0,67.0,69.0,86.0,63.0,441,IDEPT3868,ME 
SID20185345,Sem_2,53.0,62.0,64.0,73.0,60.0,78.0,51.0,63.0,441,IDEPT2601,ME 
SID20187311,Sem_2,85.0,79.0,80.0,47.0,45.0,58.0,47.0,63.0,441,IDEPT2601,ME 
SID20171230,Sem_2,45.0,62.0,96.0,58.0,62.0,43.0,74.0,62.85714286,440,IDEPT8598,ME 
SID20134757,Sem_2,40.0,79.0,87.0,48.0,43.0,51.0,92.0,62.85714286,440,IDEPT2601,ME 
SID20162362,Sem_2,45.0,44.0,60.0,84.0,87.0,64.0,55.0,62.71428571,439,IDEPT8473,ME 
SID20165619,Sem_2,57.0,83.0,52.0,54.0,63.0,87.0,43.0,62.71428571,439,IDEPT8598,ME 
SID20135890,Sem_2,42.0,,75.0,72.0,99.0,47.0,41.0,62.66666667,376,IDEPT8473,ME 
SID20185993,Sem_2,68.0,54.0,43.0,59.0,82.0,70.0,,62.66666667,376,IDEPT8473,ME 
SID20167514,Sem_2,57.0,53.0,71.0,62.0,61.0,71.0,,62.5,375,IDEPT3868,ME 
SID20131764,Sem_2,43.0,74.0,56.0,58.0,100.0,58.0,48.0,62.42857143,437,IDEPT8473,ME 
SID20167573,Sem_2,62.0,50.0,64.0,74.0,50.0,95.0,41.0,62.28571429,436,IDEPT2601,ME 
SID20143458,Sem_2,19.0,89.0,43.0,55.0,84.0,91.0,54.0,62.14285714,435,IDEPT8598,ME 
SID20143458,Sem_2,19.0,89.0,43.0,55.0,84.0,91.0,54.0,62.14285714,435,IDEPT8598,ME 
SID20152964,Sem_2,84.0,94.0,41.0,61.0,65.0,44.0,45.0,62.0,434,IDEPT2601,ME 
SID20182955,Sem_2,58.0,59.0,57.0,82.0,40.0,73.0,64.0,61.85714286,433,IDEPT8473,ME 
SID20157316,Sem_2,100.0,77.0,55.0,42.0,42.0,63.0,54.0,61.85714286,433,IDEPT8598,ME 
SID20135456,Sem_2,42.0,91.0,52.0,78.0,56.0,60.0,53.0,61.71428571,432,IDEPT2601,ME 
SID20167175,Sem_2,90.0,66.0,49.0,,43.0,54.0,68.0,61.66666667,370,IDEPT2601,ME 
SID20167422,Sem_2,91.0,46.0,42.0,99.0,40.0,62.0,51.0,61.57142857,431,IDEPT2601,ME 
SID20179594,Sem_2,74.0,92.0,50.0,70.0,61.0,42.0,42.0,61.57142857,431,IDEPT3868,ME 
SID20135307,Sem_2,75.0,47.0,62.0,51.0,79.0,68.0,49.0,61.57142857,431,IDEPT3868,ME 
SID20156823,Sem_2,92.0,55.0,42.0,76.0,52.0,58.0,54.0,61.28571429,429,IDEPT8598,ME 
SID20132422,Sem_2,45.0,71.0,95.0,51.0,66.0,54.0,47.0,61.28571429,429,IDEPT8473,ME 
SID20166498,Sem_2,55.0,45.0,82.0,83.0,68.0,41.0,55.0,61.28571429,429,IDEPT8473,ME 
SID20157300,Sem_2,41.0,49.0,44.0,29.0,96.0,79.0,90.0,61.14285714,428,IDEPT3868,ME 
SID20148841,Sem_2,58.0,49.0,68.0,41.0,73.0,80.0,59.0,61.14285714,428,IDEPT3868,ME 
SID20139880,Sem_2,56.0,93.0,48.0,65.0,24.0,53.0,88.0,61.0,427,IDEPT3868,ME 
SID20176528,Sem_2,93.0,41.0,81.0,54.0,56.0,54.0,48.0,61.0,427,IDEPT8473,ME 
SID20133050,Sem_2,57.0,40.0,65.0,99.0,42.0,59.0,65.0,61.0,427,IDEPT8598,ME 
SID20176866,Sem_2,72.0,53.0,67.0,53.0,65.0,48.0,69.0,61.0,427,IDEPT8598,ME 
SID20172486,Sem_2,45.0,53.0,44.0,48.0,95.0,47.0,91.0,60.42857143,423,IDEPT3868,ME 
SID20151739,Sem_2,78.0,43.0,42.0,40.0,66.0,98.0,56.0,60.42857143,423,IDEPT2601,ME 
SID20147520,Sem_2,49.0,59.0,92.0,55.0,78.0,44.0,45.0,60.28571429,422,IDEPT8598,ME 
SID20158870,Sem_2,40.0,50.0,74.0,44.0,63.0,100.0,51.0,60.28571429,422,IDEPT8473,ME 
SID20136023,Sem_2,68.0,44.0,41.0,87.0,54.0,61.0,67.0,60.28571429,422,IDEPT8473,ME 
SID20172073,Sem_2,70.0,43.0,48.0,90.0,64.0,59.0,46.0,60.0,420,IDEPT2601,ME 
SID20134974,Sem_2,45.0,57.0,88.0,89.0,50.0,66.0,25.0,60.0,420,IDEPT3868,ME 
SID20156733,Sem_2,55.0,56.0,85.0,90.0,73.0,19.0,41.0,59.85714286,419,IDEPT8473,ME 
SID20157903,Sem_2,43.0,40.0,48.0,47.0,48.0,97.0,96.0,59.85714286,419,IDEPT8473,ME 
SID20158457,Sem_2,49.0,52.0,51.0,72.0,94.0,41.0,,59.83333333,359,IDEPT8473,ME 
SID20188686,Sem_2,53.0,58.0,82.0,42.0,50.0,84.0,49.0,59.71428571,418,IDEPT3868,ME 
SID20155054,Sem_2,69.0,52.0,40.0,55.0,60.0,49.0,93.0,59.71428571,418,IDEPT8598,ME 
SID20181171,Sem_2,71.0,46.0,41.0,56.0,87.0,43.0,73.0,59.57142857,417,IDEPT8473,ME 
SID20156089,Sem_2,88.0,42.0,44.0,51.0,42.0,76.0,74.0,59.57142857,417,IDEPT2601,ME 
SID20158562,Sem_2,46.0,46.0,69.0,54.0,66.0,81.0,55.0,59.57142857,417,IDEPT3868,ME 
SID20141591,Sem_2,67.0,40.0,52.0,60.0,62.0,83.0,52.0,59.42857143,416,IDEPT3868,ME 
SID20148072,Sem_2,81.0,64.0,72.0,51.0,51.0,43.0,54.0,59.42857143,416,IDEPT8598,ME 
SID20174766,Sem_2,54.0,84.0,45.0,67.0,48.0,,57.0,59.16666667,355,IDEPT3868,ME 
SID20171381,Sem_2,54.0,59.0,71.0,41.0,58.0,85.0,46.0,59.14285714,414,IDEPT2601,ME 
SID20177089,Sem_2,48.0,78.0,80.0,45.0,75.0,68.0,19.0,59.0,413,IDEPT2601,ME 
SID20144302,Sem_2,40.0,63.0,58.0,43.0,70.0,92.0,47.0,59.0,413,IDEPT8473,ME 
SID20177565,Sem_2,42.0,61.0,73.0,50.0,86.0,49.0,51.0,58.85714286,412,IDEPT2601,ME 
SID20177565,Sem_2,42.0,61.0,73.0,50.0,86.0,49.0,51.0,58.85714286,412,IDEPT2601,ME 
SID20187288,Sem_2,98.0,45.0,52.0,41.0,74.0,50.0,49.0,58.42857143,409,IDEPT2601,ME 
SID20144608,Sem_2,48.0,64.0,45.0,88.0,75.0,46.0,43.0,58.42857143,409,IDEPT2601,ME 
SID20169310,Sem_2,43.0,64.0,45.0,61.0,87.0,44.0,65.0,58.42857143,409,IDEPT8473,ME 
SID20141830,Sem_2,73.0,52.0,44.0,40.0,62.0,60.0,77.0,58.28571429,408,IDEPT2601,ME 
SID20165866,Sem_2,70.0,53.0,49.0,54.0,41.0,95.0,45.0,58.14285714,407,IDEPT8473,ME 
SID20188678,Sem_2,44.0,40.0,60.0,27.0,95.0,41.0,100.0,58.14285714,407,IDEPT8473,ME 
SID20153869,Sem_2,65.0,41.0,21.0,81.0,96.0,44.0,,58.0,348,IDEPT8473,ME 
SID20173543,Sem_2,59.0,84.0,43.0,41.0,55.0,79.0,44.0,57.85714286,405,IDEPT8598,ME 
SID20173543,Sem_2,59.0,84.0,43.0,41.0,55.0,79.0,44.0,57.85714286,405,IDEPT8598,ME 
SID20137865,Sem_2,53.0,46.0,40.0,46.0,90.0,74.0,56.0,57.85714286,405,IDEPT8473,ME 
SID20145903,Sem_2,57.0,81.0,62.0,47.0,40.0,47.0,67.0,57.28571429,401,IDEPT8598,ME 
SID20171918,Sem_2,44.0,79.0,71.0,45.0,47.0,48.0,67.0,57.28571429,401,IDEPT8598,ME 
SID20133308,Sem_2,60.0,52.0,48.0,53.0,48.0,49.0,91.0,57.28571429,401,IDEPT8473,ME 
SID20154878,Sem_2,62.0,57.0,41.0,48.0,84.0,50.0,57.0,57.0,399,IDEPT8473,ME 
SID20131936,Sem_2,76.0,45.0,73.0,57.0,51.0,56.0,41.0,57.0,399,IDEPT8598,ME 
SID20184446,Sem_2,54.0,46.0,52.0,58.0,56.0,85.0,46.0,56.71428571,397,IDEPT8473,ME 
SID20139419,Sem_2,51.0,47.0,46.0,70.0,81.0,55.0,44.0,56.28571429,394,IDEPT8598,ME 
SID20132013,Sem_2,46.0,43.0,51.0,59.0,57.0,71.0,67.0,56.28571429,394,IDEPT8598,ME 
SID20189542,Sem_2,41.0,57.0,58.0,72.0,45.0,53.0,68.0,56.28571429,394,IDEPT2601,ME 
SID20151983,Sem_2,44.0,60.0,85.0,42.0,54.0,42.0,66.0,56.14285714,393,IDEPT8598,ME 
SID20131526,Sem_2,29.0,50.0,54.0,59.0,87.0,91.0,23.0,56.14285714,393,IDEPT3868,ME 
SID20153364,Sem_2,80.0,50.0,43.0,89.0,43.0,44.0,41.0,55.71428571,390,IDEPT2601,ME 
SID20176480,Sem_2,60.0,44.0,83.0,42.0,59.0,44.0,56.0,55.42857143,388,IDEPT8473,ME 
SID20181240,Sem_2,40.0,50.0,62.0,57.0,49.0,81.0,48.0,55.28571429,387,IDEPT3868,ME 
SID20165036,Sem_2,43.0,74.0,49.0,42.0,58.0,62.0,56.0,54.85714286,384,IDEPT2601,ME 
SID20183111,Sem_2,51.0,59.0,49.0,41.0,53.0,81.0,49.0,54.71428571,383,IDEPT8598,ME 
SID20146032,Sem_2,25.0,100.0,45.0,49.0,64.0,59.0,40.0,54.57142857,382,IDEPT8473,ME 
SID20131189,Sem_2,96.0,57.0,49.0,41.0,51.0,47.0,40.0,54.42857143,381,IDEPT8473,ME 
SID20135919,Sem_2,65.0,52.0,63.0,97.0,22.0,24.0,57.0,54.28571429,380,IDEPT8473,ME 
SID20135919,Sem_2,65.0,52.0,63.0,97.0,22.0,24.0,57.0,54.28571429,380,IDEPT8473,ME 
SID20155216,Sem_2,44.0,83.0,40.0,49.0,59.0,49.0,,54.0,324,IDEPT2601,ME 
SID20164674,Sem_2,76.0,42.0,70.0,51.0,50.0,47.0,23.0,51.28571429,359,IDEPT8598,ME 
SID20155305,Sem_2,42.0,47.0,51.0,58.0,51.0,44.0,57.0,50.0,350,IDEPT8598,ME 
SID20141546,Sem_2,44.0,67.0,78.0,42.0,19.0,49.0,50.0,49.85714286,349,IDEPT8473,ME 
SID20177439,Sem_2,56.0,48.0,41.0,58.0,42.0,54.0,,49.83333333,299,IDEPT8473,ME 
